season,team_id,team_name,player_position_category,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
2023,8157,FC Andorra,goalkeeper,15.0,13.0,13.0,34.0,14.0,12.0,16.0,13.0,36.0,19.0,48.0,46.0,55.0,63.595238095238095,43.0,50.595238095238095,63.80952380952381,30.0,66.0,11.0,23.0,20.0,9.0,49.0,20.0,48.0,12.0,14.0,12.0,67.38095238095238,67.88095238095238,67.5952380952381,68.23809523809524,68.23809523809524
2023,8157,FC Andorra,defender,47.104166666666664,35.145833333333336,62.9125,67.05,31.970833333333335,54.74583333333333,40.704166666666666,40.479166666666664,61.083333333333336,64.54166666666667,62.40833333333333,59.829166666666666,53.875,62.608333333333334,64.5,51.104166666666664,66.6625,61.4875,63.625,36.74166666666667,59.7,62.645833333333336,40.6875,51.541666666666664,43.958333333333336,55.75416666666667,61.28333333333333,66.77083333333333,64.4875,8.708333333333334,11.383333333333333,10.841666666666667,9.920833333333333,11.045833333333333
2023,8157,FC Andorra,midfielder,56.63157894736842,52.943609022556394,55.67293233082707,66.81954887218045,44.43984962406015,64.5827067669173,51.778195488721806,50.50751879699248,60.1390977443609,66.70676691729324,67.97744360902256,64.00751879699249,64.7406015037594,62.921052631578945,73.53007518796993,59.28947368421053,60.77067669172932,59.12406015037594,54.30451127819549,53.75187969924812,54.56390977443609,52.6203007518797,55.890977443609025,58.28195488721804,53.296992481203006,58.92481203007519,48.796992481203006,54.49624060150376,50.32330827067669,9.37593984962406,10.285714285714286,10.853383458646617,9.770676691729323,9.105263157894736
2023,8157,FC Andorra,attacker,52.064935064935064,64.98701298701299,55.07142857142857,62.87662337662338,52.214285714285715,66.37662337662337,53.5974025974026,50.09090909090909,55.22077922077922,66.8961038961039,69.0909090909091,65.90259740259741,68.04545454545455,61.72077922077922,71.18181818181819,65.7012987012987,62.688311688311686,58.48051948051948,56.74025974025974,61.701298701298704,48.01298701298701,34.87662337662338,64.94155844155844,57.42857142857143,59.66883116883117,60.25974025974026,32.66883116883117,36.246753246753244,30.103896103896105,9.948051948051948,8.980519480519481,11.37012987012987,9.097402597402597,9.909090909090908
2023,9380,Amorebieta,goalkeeper,14.0,7.0,13.0,29.0,9.0,11.0,14.0,11.0,26.0,15.0,22.0,29.0,28.0,62.0,36.0,42.0,55.15384615384615,19.0,63.0,8.0,26.0,14.0,5.0,56.0,11.0,52.0,8.0,12.0,13.0,65.0,63.0,56.0,62.53846153846154,63.30769230769231
2023,9380,Amorebieta,defender,56.070422535211264,39.098591549295776,57.056338028169016,63.5,39.33450704225352,56.17605633802817,52.32746478873239,47.570422535211264,56.86619718309859,62.65845070422535,60.221830985915496,59.524647887323944,63.929577464788736,62.38028169014085,64.8556338028169,54.306338028169016,66.30633802816901,70.59154929577464,68.23591549295774,44.90845070422535,63.436619718309856,61.397887323943664,49.848591549295776,50.556338028169016,42.41197183098591,56.41197183098591,61.34154929577465,62.40492957746479,60.651408450704224,9.528169014084508,9.876760563380282,10.17605633802817,9.82394366197183,10.415492957746478
2023,9380,Amorebieta,midfielder,63.44444444444444,56.245370370370374,53.58796296296296,64.52777777777777,49.88425925925926,65.32870370370371,61.976851851851855,57.19444444444444,57.90277777777778,64.6574074074074,68.28703703703704,64.87037037037037,71.05092592592592,60.23148148148148,69.12962962962963,64.0,65.39351851851852,68.74537037037037,64.08796296296296,59.208333333333336,53.76851851851852,48.263888888888886,60.708333333333336,60.504629629629626,54.81944444444444,59.61574074074074,47.25,50.58796296296296,49.958333333333336,10.222222222222221,9.61111111111111,11.86574074074074,9.550925925925926,10.76388888888889
2023,9380,Amorebieta,attacker,57.55474452554745,66.12408759124088,58.11678832116788,64.4963503649635,56.67153284671533,66.15328467153284,56.65693430656934,58.43795620437956,56.52554744525548,64.99270072992701,69.73722627737226,67.53284671532846,69.66423357664233,60.24087591240876,65.24087591240875,66.84671532846716,68.67883211678833,61.81021897810219,65.55474452554745,64.07299270072993,49.24817518248175,35.34306569343066,63.77372262773723,59.0,65.35766423357664,64.37956204379562,37.496350364963504,38.75912408759124,37.88321167883212,11.262773722627736,10.014598540145986,10.255474452554745,10.007299270072993,10.94890510948905
2023,9409,Racing Ferrol,goalkeeper,19.0,12.428571428571429,18.142857142857142,35.857142857142854,12.857142857142858,21.142857142857142,23.428571428571427,13.0,39.0,20.571428571428573,59.42857142857143,56.285714285714285,66.42857142857143,60.857142857142854,56.857142857142854,51.285714285714285,73.14285714285714,44.57142857142857,74.71428571428571,13.571428571428571,23.428571428571427,21.285714285714285,15.571428571428571,34.714285714285715,24.857142857142858,41.57142857142857,12.857142857142858,12.0,19.0,69.57142857142857,69.91836734693878,68.14285714285714,70.40816326530613,70.0
2023,9409,Racing Ferrol,defender,56.18072289156626,35.1285140562249,58.373493975903614,65.28112449799197,34.93574297188755,58.51004016064257,50.028112449799195,41.75502008032129,60.10441767068273,65.42570281124497,67.08835341365462,66.68273092369478,59.626506024096386,63.89156626506024,66.15261044176707,54.096385542168676,68.50602409638554,70.22088353413655,67.36546184738955,39.88353413654618,62.48192771084337,63.98393574297189,45.30522088353413,53.273092369477915,47.76706827309237,60.88755020080321,58.55421686746988,62.80722891566265,63.36144578313253,11.389558232931726,10.698795180722891,9.598393574297189,10.285140562248996,10.859437751004016
2023,9409,Racing Ferrol,midfielder,61.62385321100918,59.38073394495413,56.444954128440365,67.64220183486239,51.055045871559635,67.5,61.018348623853214,60.20183486238532,63.49082568807339,69.13761467889908,68.78899082568807,68.22018348623853,63.55045871559633,64.0,69.46788990825688,65.30275229357798,65.06422018348624,61.92201834862385,61.84403669724771,61.68807339449541,52.477064220183486,50.55045871559633,62.22018348623853,62.142201834862384,61.75229357798165,59.29816513761468,44.48623853211009,44.481651376146786,44.174311926605505,11.871559633027523,11.123853211009175,8.669724770642201,9.371559633027523,9.844036697247706
2023,9409,Racing Ferrol,attacker,62.321917808219176,68.79452054794521,61.3013698630137,67.79452054794521,60.85616438356164,69.11643835616438,59.136986301369866,59.50684931506849,62.28767123287671,70.43150684931507,69.0,69.23972602739725,65.68493150684931,66.84931506849315,65.3013698630137,67.32876712328768,67.71232876712328,60.42465753424658,63.4041095890411,67.41095890410959,41.04794520547945,39.8013698630137,65.84931506849315,64.73287671232876,66.51369863013699,59.95205479452055,36.23972602739726,29.815068493150687,29.143835616438356,11.650684931506849,11.219178082191782,8.404109589041095,10.178082191780822,9.794520547945206
2023,9580,Burgos,goalkeeper,13.904761904761905,13.857142857142858,21.857142857142858,29.61904761904762,12.880952380952381,17.023809523809526,19.833333333333332,10.023809523809524,40.166666666666664,21.095238095238095,37.857142857142854,39.07142857142857,44.92857142857143,72.38095238095238,30.11904761904762,51.285714285714285,69.11904761904762,41.023809523809526,75.78571428571429,18.69047619047619,22.071428571428573,21.833333333333332,11.857142857142858,45.976190476190474,31.523809523809526,51.904761904761905,13.0,20.88095238095238,14.071428571428571,73.5,69.21428571428571,68.26190476190476,75.35714285714286,74.54761904761905
2023,9580,Burgos,defender,50.08181818181818,46.71363636363636,61.027272727272724,66.17272727272727,33.36363636363637,55.913636363636364,44.804545454545455,46.28181818181818,60.83181818181818,64.72272727272727,61.86363636363637,64.37272727272727,59.17727272727273,65.89545454545454,68.48181818181818,58.60909090909091,66.72727272727273,72.28181818181818,63.39090909090909,49.236363636363635,64.31818181818181,66.71818181818182,52.16818181818182,55.00909090909091,45.96363636363636,57.83181818181818,63.05909090909091,65.7909090909091,65.15454545454546,9.586363636363636,11.477272727272727,9.286363636363637,10.004545454545454,9.45
2023,9580,Burgos,midfielder,59.79259259259259,62.75555555555555,54.492592592592594,68.64814814814815,45.022222222222226,66.76296296296296,55.407407407407405,56.007407407407406,66.01481481481481,68.56296296296296,69.33333333333333,67.86296296296297,70.87407407407407,65.53703703703704,71.28888888888889,66.02222222222223,63.22222222222222,73.24444444444444,59.25185185185185,64.4037037037037,56.18518518518518,55.385185185185186,62.69259259259259,67.06666666666666,60.507407407407406,64.7,51.28148148148148,55.61851851851852,53.1,10.414814814814815,10.618518518518519,9.85925925925926,9.285185185185185,9.78888888888889
2023,9580,Burgos,attacker,60.608695652173914,69.1413043478261,57.52173913043478,69.66304347826087,56.71739130434783,69.32608695652173,60.358695652173914,59.04891304347826,64.82065217391305,69.16304347826087,70.94021739130434,68.22826086956522,71.67391304347827,66.7445652173913,69.98913043478261,69.92934782608695,66.15217391304348,71.07065217391305,63.48913043478261,68.72282608695652,51.30978260869565,45.83695652173913,67.63586956521739,65.93478260869566,66.18478260869566,67.45652173913044,42.983695652173914,47.26086956521739,43.07608695652174,10.891304347826088,10.228260869565217,9.222826086956522,8.652173913043478,11.097826086956522
2023,9595,Villarreal II,goalkeeper,17.928571428571427,7.619047619047619,10.857142857142858,28.38095238095238,9.071428571428571,8.642857142857142,11.761904761904763,12.0,26.404761904761905,17.404761904761905,41.357142857142854,34.833333333333336,43.57142857142857,60.07142857142857,39.785714285714285,49.23809523809524,58.04761904761905,33.54761904761905,58.595238095238095,17.738095238095237,19.976190476190474,16.333333333333332,5.785714285714286,53.38095238095238,12.976190476190476,50.357142857142854,7.166666666666667,13.285714285714286,10.523809523809524,66.02380952380952,65.66666666666667,65.54761904761905,66.14285714285714,67.16666666666667
2023,9595,Villarreal II,defender,51.29385964912281,46.46052631578947,61.70614035087719,64.6798245614035,42.1140350877193,52.583333333333336,45.34649122807018,44.49122807017544,60.5,61.04824561403509,63.23684210526316,62.771929824561404,62.68421052631579,62.35087719298246,63.93859649122807,54.44298245614035,63.01315789473684,66.14473684210526,57.01315789473684,48.921052631578945,56.99122807017544,62.66228070175438,49.80701754385965,57.66228070175438,50.35087719298246,54.05263157894737,62.030701754385966,62.64473684210526,60.45614035087719,8.56140350877193,8.50438596491228,9.81578947368421,8.881578947368421,10.736842105263158
