(497, 'AS Roma', 2022): 0.704	0.347	0.397	0.883	0.716	0.372	0.419	0.909	0.719	0.411	0.344	0.925	0.707	0.447	0.266	0.902	0.687	0.473	0.267	0.940	0.712	0.419	0.362	0.870	0.792	0.048	0.768	0.812	
(515, 'Spezia', 2022): 0.608	0.333	0.331	0.779	0.636	0.359	0.352	0.793	0.680	0.336	0.395	0.906	0.665	0.399	0.249	0.880	0.614	0.402	0.247	0.789	0.650	0.298	0.419	0.766	0.754	0.098	0.710	0.796	
(511, 'Empoli', 2022): 0.663	0.280	0.435	0.808	0.677	0.300	0.421	0.802	0.718	0.224	0.519	0.890	0.682	0.332	0.275	0.873	0.623	0.417	0.169	0.823	0.664	0.324	0.377	0.771	0.763	0.091	0.717	0.803	
(493, 'Spal', 2022): 0.585	0.370	0.308	0.796	0.605	0.350	0.335	0.755	0.641	0.279	0.366	0.831	0.615	0.421	0.222	0.866	0.553	0.421	0.211	0.762	0.625	0.229	0.438	0.734	0.653	0.106	0.597	0.706	
(1692, 'Reggina', 2022): 0.591	0.358	0.257	0.751	0.643	0.286	0.410	0.793	0.658	0.239	0.468	0.818	0.632	0.426	0.242	0.903	0.575	0.451	0.222	0.795	0.620	0.332	0.355	0.753	0.652	0.160	0.550	0.696	
(506, 'Benevento', 2022): 0.589	0.353	0.305	0.761	0.618	0.303	0.357	0.755	0.688	0.336	0.383	0.894	0.631	0.396	0.241	0.863	0.571	0.400	0.233	0.785	0.621	0.286	0.391	0.738	0.709	0.054	0.684	0.730	
(10137, 'Cosenza', 2022): 0.570	0.350	0.324	0.782	0.585	0.343	0.337	0.750	0.646	0.277	0.471	0.887	0.618	0.387	0.307	0.840	0.557	0.389	0.201	0.804	0.596	0.406	0.248	0.731	0.665	0.090	0.629	0.709	
(507, 'Ascoli', 2022): 0.589	0.301	0.360	0.766	0.613	0.292	0.336	0.742	0.642	0.422	0.304	0.896	0.650	0.359	0.270	0.908	0.586	0.404	0.195	0.817	0.656	0.237	0.456	0.781	0.664	0.140	0.589	0.713	
(516, 'Ternana', 2022): 0.562	0.410	0.298	0.754	0.601	0.320	0.345	0.739	0.639	0.355	0.335	0.886	0.645	0.487	0.224	0.912	0.565	0.429	0.128	0.783	0.620	0.246	0.410	0.733	0.675	0.060	0.648	0.701	
(517, 'Venezia', 2022): 0.609	0.336	0.356	0.778	0.641	0.308	0.400	0.769	0.677	0.339	0.377	0.895	0.626	0.474	0.248	0.881	0.564	0.445	0.178	0.766	0.621	0.305	0.380	0.752	0.706	0.039	0.685	0.723	
(495, 'Genoa', 2022): 0.629	0.315	0.355	0.792	0.672	0.285	0.409	0.796	0.680	0.291	0.438	0.863	0.667	0.421	0.194	0.875	0.608	0.464	0.141	0.827	0.635	0.416	0.239	0.777	0.706	0.087	0.659	0.738	
(518, 'Brescia', 2022): 0.607	0.287	0.348	0.742	0.609	0.272	0.393	0.761	0.689	0.224	0.502	0.873	0.661	0.333	0.375	0.852	0.584	0.351	0.164	0.743	0.645	0.215	0.455	0.748	0.660	0.085	0.613	0.694	
(1578, 'Sudtirol', 2022): 0.571	0.311	0.348	0.738	0.601	0.289	0.384	0.738	0.625	0.321	0.334	0.809	0.618	0.445	0.211	0.858	0.528	0.435	0.204	0.764	0.576	0.402	0.258	0.731	0.663	0.071	0.626	0.692	
(899, 'Modena', 2022): 0.569	0.352	0.325	0.749	0.589	0.320	0.356	0.735	0.666	0.249	0.499	0.837	0.620	0.393	0.288	0.811	0.544	0.410	0.189	0.757	0.611	0.275	0.386	0.756	0.668	0.120	0.594	0.711	
(512, 'Frosinone', 2022): 0.605	0.282	0.407	0.780	0.628	0.344	0.337	0.768	0.679	0.320	0.444	0.900	0.628	0.411	0.273	0.932	0.575	0.423	0.163	0.817	0.574	0.429	0.260	0.755	0.671	0.093	0.629	0.706	
(723, 'Almeria', 2022): 0.657	0.338	0.289	0.806	0.667	0.340	0.389	0.826	0.682	0.412	0.317	0.911	0.682	0.427	0.322	0.909	0.612	0.470	0.201	0.841	0.633	0.500	0.229	0.785	0.747	0.050	0.718	0.767	
(541, 'Real Madrid', 2022): 0.742	0.354	0.461	0.931	0.805	0.253	0.561	0.934	0.796	0.297	0.522	0.955	0.752	0.370	0.317	0.912	0.730	0.450	0.232	0.928	0.796	0.191	0.631	0.891	0.840	0.148	0.749	0.882	
(9580, 'Burgos', 2022): 0.579	0.384	0.263	0.745	0.622	0.316	0.325	0.750	0.663	0.300	0.384	0.863	0.619	0.433	0.243	0.830	0.572	0.356	0.290	0.766	0.584	0.333	0.319	0.702	0.687	0.001	0.686	0.688	
(535, 'Malaga', 2022): 0.602	0.321	0.333	0.753	0.639	0.265	0.388	0.770	0.688	0.345	0.415	0.903	0.642	0.465	0.247	0.906	0.605	0.389	0.280	0.785	0.578	0.359	0.243	0.705	0.660	0.056	0.629	0.683	
(531, 'Athletic Club', 2022): 0.707	0.284	0.469	0.850	0.723	0.295	0.518	0.863	0.746	0.382	0.390	0.936	0.727	0.354	0.300	0.908	0.684	0.427	0.285	0.867	0.660	0.540	0.236	0.839	0.804	0.101	0.762	0.836	
(798, 'Mallorca', 2022): 0.655	0.369	0.357	0.825	0.690	0.310	0.432	0.815	0.682	0.380	0.333	0.909	0.667	0.421	0.265	0.912	0.633	0.442	0.203	0.855	0.670	0.482	0.244	0.816	0.779	0.074	0.745	0.816	
(718, 'Oviedo', 2022): 0.621	0.311	0.361	0.773	0.638	0.259	0.421	0.768	0.689	0.340	0.400	0.884	0.658	0.364	0.320	0.874	0.602	0.398	0.238	0.787	0.557	0.388	0.321	0.723	0.679	0.050	0.653	0.701	
(8157, 'FC Andorra', 2022): 0.551	0.375	0.236	0.744	0.559	0.335	0.315	0.728	0.644	0.298	0.382	0.844	0.556	0.406	0.202	0.844	0.525	0.374	0.177	0.727	0.534	0.446	0.244	0.727	0.669	0.041	0.645	0.684	
(504, 'Verona', 2022): 0.674	0.287	0.463	0.848	0.686	0.340	0.423	0.830	0.699	0.354	0.389	0.893	0.675	0.407	0.281	0.906	0.628	0.421	0.207	0.821	0.678	0.338	0.382	0.808	0.751	0.115	0.695	0.812	
(492, 'Napoli', 2022): 0.697	0.347	0.422	0.887	0.736	0.355	0.458	0.880	0.780	0.286	0.465	0.933	0.728	0.362	0.372	0.910	0.688	0.418	0.271	0.868	0.706	0.465	0.331	0.867	0.779	0.117	0.716	0.826	
(546, 'Getafe', 2022): 0.670	0.367	0.374	0.825	0.703	0.250	0.494	0.813	0.665	0.387	0.310	0.845	0.686	0.441	0.246	0.864	0.655	0.474	0.260	0.893	0.729	0.258	0.517	0.818	0.809	0.114	0.737	0.847	
(530, 'Atletico Madrid', 2022): 0.753	0.284	0.537	0.878	0.778	0.297	0.451	0.897	0.762	0.324	0.412	0.908	0.748	0.355	0.379	0.917	0.726	0.448	0.258	0.896	0.742	0.342	0.450	0.891	0.836	0.104	0.771	0.869	
(716, 'Lugo', 2022): 0.587	0.321	0.332	0.751	0.611	0.299	0.352	0.770	0.655	0.249	0.472	0.829	0.610	0.429	0.272	0.877	0.554	0.388	0.214	0.811	0.538	0.484	0.191	0.730	0.698	0.081	0.660	0.739	
(722, 'Albacete', 2022): 0.599	0.293	0.383	0.732	0.589	0.262	0.412	0.712	0.657	0.223	0.470	0.853	0.589	0.469	0.231	0.869	0.521	0.394	0.209	0.760	0.601	0.335	0.316	0.717	0.652	0.061	0.617	0.682	
(496, 'Juventus', 2022): 0.731	0.310	0.481	0.917	0.776	0.262	0.529	0.903	0.743	0.284	0.509	0.911	0.758	0.323	0.348	0.915	0.711	0.405	0.254	0.884	0.769	0.214	0.588	0.870	0.824	0.144	0.732	0.863	
(488, 'Sassuolo', 2022): 0.682	0.318	0.417	0.850	0.726	0.312	0.454	0.876	0.717	0.342	0.423	0.934	0.645	0.460	0.197	0.853	0.615	0.488	0.192	0.842	0.642	0.367	0.328	0.774	0.781	0.107	0.714	0.809	
(543, 'Real Betis', 2022): 0.679	0.383	0.399	0.865	0.695	0.415	0.368	0.870	0.679	0.429	0.346	0.890	0.692	0.412	0.300	0.913	0.678	0.474	0.234	0.915	0.703	0.405	0.392	0.859	0.805	0.086	0.769	0.843	
(797, 'Elche', 2022): 0.660	0.304	0.438	0.834	0.697	0.226	0.498	0.805	0.690	0.313	0.402	0.876	0.696	0.297	0.401	0.872	0.643	0.319	0.333	0.802	0.624	0.391	0.322	0.776	0.786	0.056	0.769	0.820	
(5262, 'FC Cartagena', 2022): 0.605	0.324	0.341	0.754	0.630	0.306	0.365	0.779	0.638	0.487	0.303	0.921	0.641	0.442	0.260	0.912	0.592	0.431	0.226	0.810	0.614	0.367	0.302	0.755	0.703	0.054	0.687	0.731	
(4907, 'Ponferradina', 2022): 0.563	0.358	0.262	0.725	0.590	0.326	0.345	0.747	0.668	0.270	0.438	0.833	0.643	0.410	0.276	0.884	0.565	0.388	0.209	0.746	0.534	0.499	0.214	0.714	0.696	0.072	0.654	0.722	
(2944, 'Al-Fayha', 2022): 0.560	0.325	0.331	0.780	0.615	0.264	0.402	0.743	0.663	0.333	0.386	0.845	0.596	0.493	0.232	0.875	0.537	0.363	0.153	0.763	0.515	0.423	0.219	0.697	0.712	0.128	0.673	0.786	
(2956, 'Damac', 2022): 0.595	0.359	0.329	0.757	0.601	0.427	0.329	0.803	0.658	0.347	0.424	0.855	0.630	0.470	0.253	0.906	0.553	0.419	0.242	0.753	0.656	0.231	0.504	0.737	0.715	0.103	0.656	0.759	
(2928, 'Al Khaleej Saihat', 2022): 0.559	0.413	0.273	0.727	0.564	0.367	0.285	0.768	0.647	0.377	0.366	0.857	0.603	0.506	0.188	0.859	0.516	0.415	0.245	0.786	0.557	0.322	0.343	0.703	0.652	0.147	0.568	0.712	
(2932, 'Al-Hilal Saudi FC', 2022): 0.628	0.408	0.342	0.812	0.634	0.362	0.372	0.842	0.693	0.338	0.376	0.913	0.685	0.432	0.232	0.915	0.613	0.427	0.258	0.887	0.621	0.339	0.350	0.792	0.636	0.036	0.620	0.651	
(2934, 'Al-Ettifaq', 2022): 0.602	0.334	0.339	0.749	0.635	0.333	0.368	0.791	0.709	0.262	0.520	0.923	0.666	0.357	0.301	0.845	0.588	0.380	0.255	0.766	0.542	0.463	0.241	0.733	0.706	0.174	0.625	0.789	
(2942, 'Al Taee', 2022): 0.534	0.360	0.342	0.747	0.613	0.292	0.360	0.725	0.642	0.270	0.442	0.810	0.608	0.463	0.238	0.825	0.554	0.417	0.228	0.795	0.570	0.357	0.305	0.737	0.683	0.056	0.657	0.707	
(2950, 'Al-Adalah', 2022): 0.596	0.294	0.333	0.743	0.614	0.355	0.351	0.798	0.681	0.313	0.409	0.871	0.625	0.457	0.248	0.821	0.553	0.397	0.231	0.745	0.508	0.386	0.288	0.715	0.667	0.061	0.636	0.697	
(2938, 'Al-Ittihad FC', 2022): 0.638	0.337	0.390	0.802	0.697	0.303	0.430	0.828	0.730	0.328	0.485	0.919	0.680	0.391	0.279	0.870	0.615	0.433	0.206	0.892	0.556	0.429	0.270	0.761	0.742	0.123	0.667	0.784	
(2940, 'Al Shabab', 2022): 0.680	0.287	0.458	0.827	0.682	0.357	0.441	0.855	0.678	0.417	0.347	0.924	0.649	0.571	0.175	0.904	0.586	0.505	0.169	0.842	0.662	0.282	0.480	0.782	0.713	0.105	0.657	0.754	
(2926, 'Al Baten', 2022): 0.483	0.339	0.265	0.699	0.516	0.323	0.336	0.737	0.653	0.362	0.364	0.890	0.582	0.453	0.299	0.895	0.493	0.391	0.191	0.753	0.492	0.435	0.244	0.729	0.730	0.021	0.722	0.738	
(2931, 'Al-Fateh', 2022): 0.588	0.341	0.344	0.756	0.608	0.413	0.313	0.796	0.680	0.298	0.482	0.865	0.651	0.425	0.298	0.902	0.571	0.414	0.198	0.774	0.562	0.319	0.364	0.715	0.727	0.057	0.707	0.753	
(2936, 'Al Taawon', 2022): 0.591	0.393	0.334	0.800	0.659	0.353	0.407	0.793	0.683	0.349	0.334	0.871	0.656	0.428	0.326	0.926	0.567	0.454	0.163	0.805	0.562	0.386	0.252	0.677	0.696	0.087	0.655	0.731	
(2939, 'Al-Nassr', 2022): 0.613	0.390	0.362	0.841	0.642	0.345	0.380	0.832	0.700	0.326	0.450	0.888	0.675	0.455	0.208	0.944	0.617	0.462	0.222	0.897	0.624	0.458	0.226	0.780	0.783	0.050	0.758	0.801	
(2937, 'Al Wehda Club', 2022): 0.579	0.384	0.271	0.805	0.621	0.330	0.434	0.820	0.635	0.379	0.359	0.884	0.648	0.406	0.331	0.898	0.575	0.417	0.258	0.809	0.562	0.464	0.256	0.773	0.694	0.089	0.649	0.731	
(2951, 'Abha', 2022): 0.552	0.408	0.253	0.759	0.588	0.386	0.284	0.762	0.661	0.356	0.361	0.857	0.628	0.466	0.255	0.892	0.556	0.422	0.250	0.817	0.525	0.381	0.244	0.668	0.660	0.096	0.610	0.707	
(2935, 'Al-Raed', 2022): 0.572	0.395	0.315	0.819	0.609	0.347	0.331	0.757	0.677	0.396	0.347	0.922	0.642	0.471	0.290	0.877	0.568	0.479	0.220	0.873	0.531	0.457	0.224	0.719	0.709	0.059	0.682	0.732	
(945, 'Melbourne City', 2022): 0.588	0.305	0.338	0.788	0.623	0.267	0.399	0.754	0.722	0.291	0.516	0.876	0.691	0.392	0.358	0.919	0.608	0.356	0.323	0.828	0.570	0.291	0.350	0.724	0.626	0.143	0.545	0.687	
(3477, 'Kerala Blasters', 2022): 0.542	0.308	0.346	0.707	0.544	0.225	0.373	0.651	0.683	0.357	0.421	0.925	0.634	0.413	0.345	0.823	0.505	0.375	0.192	0.771	0.546	0.261	0.336	0.646	0.551	0.105	0.508	0.601	
(3463, 'East Bengal', 2022): 0.490	0.364	0.258	0.697	0.500	0.333	0.339	0.675	0.677	0.285	0.470	0.831	0.612	0.421	0.287	0.842	0.509	0.444	0.152	0.813	0.458	0.453	0.162	0.648	0.539	0.073	0.505	0.576	
(947, 'Brisbane Roar', 2022): 0.531	0.351	0.270	0.733	0.564	0.277	0.361	0.704	0.666	0.310	0.457	0.906	0.635	0.462	0.186	0.916	0.538	0.358	0.232	0.820	0.504	0.414	0.225	0.652	0.592	0.030	0.581	0.608	
(15550, 'Macarthur', 2022): 0.528	0.316	0.283	0.730	0.564	0.298	0.366	0.723	0.683	0.326	0.458	0.878	0.599	0.467	0.243	0.895	0.540	0.334	0.233	0.748	0.557	0.228	0.363	0.655	0.638	0.092	0.583	0.669	
(943, 'Sydney', 2022): 0.609	0.267	0.354	0.723	0.633	0.286	0.371	0.753	0.658	0.314	0.340	0.823	0.665	0.359	0.290	0.855	0.601	0.315	0.280	0.787	0.564	0.342	0.289	0.701	0.648	0.023	0.636	0.657	
(944, 'Melbourne Victory', 2022): 0.604	0.322	0.362	0.775	0.632	0.344	0.357	0.808	0.646	0.434	0.317	0.861	0.663	0.484	0.268	0.934	0.577	0.435	0.206	0.797	0.536	0.514	0.202	0.728	0.574	0.243	0.474	0.681	
(3472, 'Bengaluru', 2022): 0.533	0.398	0.270	0.703	0.562	0.363	0.303	0.705	0.667	0.394	0.396	0.914	0.626	0.531	0.237	0.909	0.542	0.444	0.214	0.848	0.501	0.429	0.185	0.651	0.606	0.001	0.606	0.607	
(3479, 'NorthEast United', 2022): 0.498	0.349	0.265	0.692	0.505	0.317	0.288	0.694	0.619	0.330	0.379	0.852	0.580	0.474	0.170	0.846	0.491	0.353	0.259	0.758	0.484	0.368	0.235	0.654	0.537	0.015	0.530	0.545	
(942, 'Wellington Phoenix', 2022): 0.528	0.352	0.256	0.685	0.549	0.354	0.248	0.714	0.665	0.292	0.486	0.861	0.636	0.422	0.212	0.902	0.563	0.309	0.294	0.776	0.555	0.305	0.267	0.682	0.683	0.000	0.683	0.683	
(948, 'Adelaide United', 2022): 0.561	0.330	0.312	0.774	0.597	0.297	0.350	0.737	0.671	0.398	0.332	0.901	0.618	0.477	0.170	0.906	0.555	0.395	0.173	0.832	0.549	0.338	0.293	0.704	0.661	0.104	0.606	0.707	
(939, 'Western Sydney Wanderers', 2022): 0.569	0.329	0.308	0.758	0.617	0.270	0.394	0.727	0.649	0.363	0.384	0.851	0.629	0.431	0.285	0.883	0.577	0.356	0.236	0.765	0.540	0.462	0.213	0.713	0.633	0.039	0.618	0.653	
(940, 'Perth Glory', 2022): 0.531	0.282	0.295	0.698	0.559	0.249	0.341	0.706	0.660	0.343	0.354	0.835	0.627	0.427	0.225	0.905	0.544	0.373	0.179	0.739	0.515	0.415	0.211	0.685	0.594	0.067	0.570	0.630	
(7763, 'Hyderabad', 2022): 0.522	0.296	0.347	0.742	0.541	0.261	0.325	0.679	0.664	0.291	0.414	0.833	0.615	0.451	0.222	0.877	0.498	0.332	0.250	0.757	0.488	0.411	0.212	0.725	0.567	0.014	0.561	0.575	
(3478, 'Mumbai City', 2022): 0.557	0.342	0.338	0.725	0.581	0.320	0.345	0.746	0.613	0.352	0.360	0.811	0.615	0.577	0.171	0.904	0.510	0.395	0.144	0.812	0.543	0.327	0.216	0.704	0.536	0.098	0.499	0.576	
(15516, 'ATK Mohun Bagan', 2022): 0.515	0.365	0.227	0.681	0.546	0.356	0.311	0.704	0.638	0.306	0.436	0.831	0.640	0.476	0.298	0.879	0.535	0.387	0.215	0.805	0.567	0.207	0.425	0.668	0.567	0.071	0.539	0.606	
(3473, 'Chennaiyin', 2022): 0.523	0.349	0.298	0.709	0.538	0.288	0.357	0.694	0.619	0.361	0.322	0.867	0.589	0.520	0.208	0.895	0.496	0.386	0.163	0.787	0.500	0.372	0.238	0.685	0.515	0.101	0.462	0.561	
(3476, 'Jamshedpur', 2022): 0.508	0.311	0.289	0.710	0.509	0.288	0.333	0.675	0.649	0.407	0.367	0.887	0.593	0.507	0.263	0.910	0.505	0.389	0.186	0.832	0.478	0.349	0.232	0.631	0.544	0.051	0.527	0.575	
(7177, 'Odisha', 2022): 0.479	0.235	0.329	0.625	0.510	0.241	0.336	0.662	0.653	0.351	0.419	0.872	0.568	0.406	0.251	0.807	0.486	0.342	0.212	0.786	0.453	0.376	0.244	0.676	0.596	0.112	0.546	0.635	
(3475, 'Goa', 2022): 0.495	0.353	0.294	0.714	0.520	0.353	0.313	0.710	0.637	0.303	0.436	0.833	0.591	0.481	0.241	0.869	0.489	0.349	0.214	0.766	0.479	0.341	0.205	0.711	0.683	0.000	0.683	0.683	
(7573, 'Western United', 2022): 0.554	0.343	0.298	0.725	0.591	0.254	0.354	0.686	0.635	0.393	0.366	0.883	0.658	0.521	0.225	0.911	0.563	0.364	0.210	0.802	0.565	0.422	0.207	0.743	0.667	0.057	0.643	0.697	
(941, 'Central Coast Mariners', 2022): 0.539	0.317	0.324	0.735	0.587	0.272	0.364	0.726	0.699	0.305	0.496	0.924	0.614	0.464	0.232	0.932	0.538	0.339	0.231	0.777	0.478	0.362	0.245	0.634	0.673	0.068	0.636	0.700	
(946, 'Newcastle Jets', 2022): 0.558	0.266	0.347	0.728	0.573	0.324	0.299	0.725	0.692	0.382	0.363	0.923	0.628	0.415	0.231	0.834	0.540	0.368	0.221	0.786	0.542	0.304	0.325	0.668	0.603	0.027	0.594	0.618	
(3496, 'Warta Poznań', 2023): 0.549	0.337	0.235	0.688	0.565	0.311	0.269	0.706	0.667	0.296	0.412	0.838	0.612	0.430	0.251	0.871	0.544	0.350	0.265	0.723	0.569	0.292	0.324	0.704	0.623	0.048	0.601	0.642	
(348, 'Pogon Szczecin', 2023): 0.628	0.281	0.340	0.737	0.640	0.250	0.437	0.747	0.684	0.306	0.347	0.859	0.663	0.373	0.240	0.837	0.586	0.408	0.141	0.796	0.573	0.431	0.202	0.722	0.684	0.047	0.666	0.711	
(397, 'FC Midtjylland', 2023): 0.593	0.273	0.391	0.765	0.611	0.279	0.393	0.745	0.697	0.289	0.465	0.863	0.674	0.411	0.219	0.900	0.600	0.368	0.239	0.784	0.659	0.188	0.538	0.764	0.722	0.054	0.689	0.741	
(2072, 'Hvidovre', 2023): 0.547	0.295	0.295	0.720	0.523	0.339	0.263	0.667	0.618	0.231	0.417	0.752	0.586	0.493	0.195	0.827	0.494	0.396	0.182	0.785	0.586	0.202	0.401	0.658	0.617	0.123	0.564	0.668	
(339, 'Legia Warszawa', 2023): 0.593	0.280	0.356	0.748	0.595	0.285	0.356	0.734	0.674	0.369	0.375	0.911	0.648	0.431	0.218	0.894	0.568	0.432	0.173	0.802	0.548	0.495	0.158	0.711	0.657	0.096	0.612	0.704	
(3498, 'ŁKS Łódź', 2023): 0.536	0.305	0.314	0.695	0.555	0.290	0.336	0.705	0.647	0.263	0.416	0.806	0.611	0.424	0.216	0.918	0.544	0.350	0.221	0.755	0.545	0.394	0.233	0.693	0.653	0.106	0.600	0.704	
(3493, 'Stal Mielec', 2023): 0.575	0.252	0.387	0.707	0.610	0.174	0.449	0.687	0.635	0.379	0.297	0.892	0.641	0.425	0.219	0.940	0.555	0.365	0.236	0.787	0.546	0.308	0.305	0.666	0.628	0.081	0.584	0.661	
(350, 'Cracovia Krakow', 2023): 0.561	0.320	0.316	0.735	0.600	0.302	0.333	0.748	0.645	0.321	0.387	0.886	0.646	0.413	0.221	0.870	0.555	0.380	0.141	0.756	0.598	0.236	0.390	0.691	0.610	0.096	0.568	0.654	
(625, 'Lyngby', 2023): 0.553	0.321	0.347	0.775	0.567	0.308	0.309	0.731	0.625	0.344	0.333	0.820	0.620	0.346	0.318	0.862	0.563	0.419	0.195	0.838	0.596	0.245	0.402	0.686	0.622	0.053	0.597	0.643	
(400, 'FC Copenhagen', 2023): 0.621	0.318	0.293	0.777	0.657	0.271	0.451	0.802	0.725	0.267	0.488	0.895	0.682	0.349	0.384	0.891	0.626	0.393	0.215	0.852	0.652	0.212	0.493	0.732	0.746	0.050	0.716	0.764	
(3491, 'Raków Częstochowa', 2023): 0.595	0.285	0.344	0.744	0.607	0.338	0.284	0.737	0.702	0.341	0.425	0.911	0.670	0.410	0.294	0.901	0.561	0.448	0.178	0.791	0.535	0.491	0.214	0.737	0.710	0.088	0.666	0.741	
(336, 'Jagiellonia', 2023): 0.581	0.316	0.251	0.743	0.587	0.342	0.299	0.775	0.689	0.331	0.438	0.887	0.652	0.372	0.275	0.906	0.558	0.407	0.179	0.757	0.507	0.511	0.185	0.696	0.682	0.089	0.636	0.715	
(1011, 'FC ST. Gallen', 2023): 0.588	0.328	0.322	0.778	0.620	0.315	0.375	0.780	0.698	0.328	0.453	0.900	0.657	0.385	0.265	0.922	0.593	0.331	0.212	0.790	0.634	0.149	0.516	0.719	0.597	0.002	0.596	0.598	
(551, 'FC Basel 1893', 2023): 0.597	0.338	0.340	0.749	0.614	0.320	0.348	0.746	0.672	0.277	0.471	0.841	0.644	0.377	0.237	0.850	0.558	0.451	0.152	0.799	0.549	0.474	0.205	0.751	0.743	0.071	0.712	0.779	
(1013, 'Grasshoppers', 2023): 0.533	0.369	0.270	0.719	0.550	0.380	0.262	0.723	0.647	0.298	0.449	0.857	0.628	0.405	0.265	0.844	0.549	0.382	0.155	0.812	0.571	0.387	0.219	0.708	0.627	0.003	0.625	0.628	
(2184, 'Servette FC', 2023): 0.598	0.343	0.365	0.771	0.621	0.319	0.377	0.754	0.695	0.319	0.456	0.905	0.638	0.477	0.180	0.919	0.570	0.417	0.211	0.822	0.582	0.369	0.249	0.732	0.672	0.105	0.632	0.723	
(349, 'Piast Gliwice', 2023): 0.579	0.269	0.347	0.695	0.597	0.240	0.383	0.717	0.685	0.325	0.429	0.889	0.618	0.427	0.222	0.893	0.547	0.401	0.216	0.767	0.531	0.486	0.224	0.684	0.664	0.027	0.651	0.677	
(347, 'Lech Poznan', 2023): 0.599	0.277	0.382	0.760	0.629	0.288	0.367	0.745	0.676	0.330	0.383	0.869	0.661	0.384	0.329	0.926	0.603	0.362	0.232	0.840	0.590	0.407	0.285	0.748	0.671	0.076	0.630	0.701	
(2180, 'FC Winterthur', 2023): 0.576	0.299	0.316	0.709	0.599	0.303	0.338	0.762	0.647	0.368	0.381	0.878	0.619	0.365	0.261	0.834	0.545	0.401	0.134	0.740	0.508	0.463	0.187	0.667	0.654	0.007	0.651	0.657	
(644, 'FC Luzern', 2023): 0.594	0.327	0.304	0.770	0.628	0.357	0.322	0.782	0.665	0.356	0.394	0.896	0.646	0.394	0.241	0.889	0.576	0.407	0.187	0.783	0.588	0.328	0.318	0.696	0.616	0.129	0.542	0.667	
(406, 'Aarhus', 2023): 0.619	0.295	0.365	0.762	0.625	0.298	0.360	0.736	0.686	0.366	0.335	0.908	0.678	0.446	0.248	0.908	0.594	0.421	0.254	0.810	0.627	0.155	0.510	0.700	0.700	0.035	0.682	0.716	
(395, 'Vejle', 2023): 0.542	0.256	0.361	0.686	0.575	0.269	0.345	0.712	0.642	0.357	0.346	0.840	0.619	0.381	0.290	0.893	0.549	0.359	0.195	0.816	0.558	0.342	0.274	0.678	0.673	0.048	0.653	0.698	
(340, 'Gornik Zabrze', 2023): 0.562	0.324	0.303	0.786	0.593	0.323	0.335	0.741	0.673	0.333	0.395	0.897	0.618	0.441	0.217	0.894	0.545	0.395	0.200	0.806	0.499	0.482	0.228	0.682	0.632	0.139	0.545	0.677	
(4248, 'Radomiak Radom', 2023): 0.585	0.290	0.322	0.732	0.592	0.320	0.359	0.732	0.675	0.331	0.432	0.896	0.646	0.403	0.280	0.879	0.550	0.417	0.178	0.743	0.496	0.523	0.163	0.678	0.607	0.054	0.585	0.631	
(405, 'Odense', 2023): 0.561	0.279	0.331	0.701	0.592	0.307	0.320	0.719	0.655	0.331	0.368	0.860	0.623	0.422	0.215	0.871	0.543	0.419	0.184	0.800	0.614	0.217	0.427	0.728	0.668	0.063	0.637	0.698	
(401, 'Randers FC', 2023): 0.549	0.274	0.339	0.696	0.589	0.291	0.359	0.708	0.675	0.370	0.349	0.899	0.619	0.389	0.229	0.842	0.560	0.361	0.214	0.733	0.576	0.310	0.341	0.697	0.701	0.048	0.681	0.727	
(565, 'BSC Young Boys', 2023): 0.603	0.343	0.359	0.776	0.610	0.345	0.353	0.758	0.668	0.341	0.362	0.867	0.676	0.463	0.211	0.884	0.578	0.422	0.207	0.781	0.615	0.375	0.319	0.747	0.711	0.066	0.679	0.738	
(1014, 'Lausanne', 2023): 0.574	0.278	0.364	0.718	0.621	0.303	0.361	0.763	0.656	0.430	0.322	0.912	0.617	0.429	0.212	0.890	0.580	0.387	0.208	0.756	0.600	0.397	0.274	0.755	0.659	0.088	0.623	0.690	
(783, 'FC Zurich', 2023): 0.591	0.282	0.339	0.730	0.621	0.288	0.359	0.760	0.702	0.370	0.337	0.901	0.659	0.420	0.184	0.888	0.582	0.380	0.231	0.776	0.590	0.440	0.194	0.728	0.731	0.059	0.697	0.758	
(6653, 'Yverdon Sport', 2023): 0.551	0.312	0.340	0.738	0.591	0.330	0.368	0.755	0.660	0.228	0.491	0.851	0.618	0.416	0.304	0.889	0.551	0.376	0.211	0.736	0.591	0.295	0.337	0.689	0.669	0.074	0.634	0.705	
(345, 'Zaglebie Lubin', 2023): 0.564	0.306	0.326	0.728	0.581	0.339	0.301	0.710	0.693	0.351	0.397	0.898	0.639	0.463	0.215	0.890	0.554	0.390	0.162	0.786	0.549	0.428	0.206	0.696	0.663	0.059	0.641	0.695	
(6953, 'Ruch Chorzów', 2023): 0.535	0.348	0.293	0.724	0.548	0.320	0.266	0.740	0.639	0.298	0.361	0.828	0.600	0.385	0.282	0.824	0.533	0.381	0.206	0.746	0.511	0.402	0.261	0.669	0.653	0.070	0.620	0.687	
(2073, 'Silkeborg', 2023): 0.556	0.264	0.404	0.719	0.601	0.256	0.419	0.721	0.660	0.221	0.476	0.791	0.620	0.390	0.234	0.891	0.558	0.371	0.214	0.724	0.584	0.300	0.295	0.693	0.683	0.000	0.683	0.683	
