match_id,country,comp_name,season,home_team,away_team,prediction,odds_yes,odds_no,base_bet,recommended_bet_yes,recommended_bet_no,time_remaining_sec,match_start_datetime_utc,bet_placed,won
1238135,Turkey,Süper Lig,2024,Fenerbahce,Kayserispor,0.4110351502895355,3.11,1.29,100.0,13.190488976324904,0.0,326,2025-04-20 16:00 UTC,13.19,0
1208780,Spain,La Liga,2024,Sevilla,Alaves,0.521419882774353,1.52,2.66,100.0,0.0,16.447175410856683,2093,2025-04-20 16:30 UTC,16.45,0
1361739,Belgium,Jupiler Pro League,2024,Gent,Club Brugge KV,0.4803028106689453,2.35,1.62,100.0,9.534192968297889,0.0,136,2025-04-20 16:30 UTC,9.53,0
1214008,France,Ligue 1,2024,Saint Etienne,Lyon,0.469380259513855,2.9,1.45,100.0,19.010671188956813,0.0,1162,2025-04-20 18:45 UTC,19.01,0
1208775,Spain,La Liga,2024,Real Madrid,Athletic Club,0.49656856060028076,2.21,1.71,100.0,8.050951977406653,0.0,2090,2025-04-20 19:00 UTC,8.05,17.79
1226436,Germany,2. Bundesliga,2024,Hamburger SV,Karlsruher SC,0.4022892415523529,3.2,1.36,100.0,13.06025331670588,0.0,609,2025-04-27 11:30 UTC,13.06,0
1226437,Germany,2. Bundesliga,2024,Hannover 96,1.FC Köln,0.4700153172016144,2.46,1.56,100.0,10.701210980545987,0.0,582,2025-04-27 11:30 UTC,10.7,26.32
1226441,Germany,2. Bundesliga,2024,1. FC Kaiserslautern,FC Schalke 04,0.4392390549182892,2.64,1.5,100.0,9.731164938066069,0.0,548,2025-04-27 11:30 UTC,9.73,0
1214022,France,Ligue 1,2024,Angers,Lille,0.5376591682434082,1.96,1.9,100.0,5.6054135163625025,0.0,1599,2025-04-27 13:00 UTC,5.61,11.0
1223927,Italy,Serie A,2024,Fiorentina,Empoli,0.5385817289352417,1.66,2.32,100.0,0.0,5.34018097501812,1654,2025-04-27 13:00 UTC,5.34,12.39
1361744,Belgium,Jupiler Pro League,2024,Genk,Antwerp,0.4693939685821533,2.56,1.53,100.0,12.926189716045677,0.0,1167,2025-04-27 14:00 UTC,12.93,33.10
1362778,Denmark,Superliga,2024,Aarhus,FC Copenhagen,0.43731164932250977,1.77,2.06,100.0,0.0,15.01301909392735,1143,2025-04-27 14:00 UTC,15.01,30.92
1212935,Spain,La Liga,2024,Villarreal,Espanyol,0.512347400188446,2.43,1.6,100.0,17.133159612442235,0.0,2124,2025-04-27 14:15 UTC,17.13,41.63
1213703,Netherlands,Eredivisie,2024,Almere City FC,GO Ahead Eagles,0.4844408333301544,2.48,1.56,100.0,13.609004503971816,0.0,2920,2025-04-27 14:45 UTC,13.61,33.75
1361685,Austria,Bundesliga,2024,Sturm Graz,Austria Vienna,0.4361260235309601,1.85,1.96,100.0,0.0,10.957603529095651,1803,2025-04-27 15:00 UTC,10.96,0
1214019,France,Ligue 1,2024,Nantes,Toulouse,0.4983556866645813,1.71,2.22,100.0,0.0,9.315604557756526,1009,2025-04-27 15:15 UTC,9.32,0
1214021,France,Ligue 1,2024,Lens,Auxerre,0.47686731815338135,2.41,1.61,100.0,10.585123173733978,0.0,1041,2025-04-27 15:15 UTC,10.59,0
1208357,England,Premier League,2024,Liverpool,Tottenham,0.3845267593860626,3.54,1.32,100.0,14.221445993175658,0.0,1841,2025-04-27 15:30 UTC,14.22,0
1224250,Germany,Bundesliga,2024,Werder Bremen,FC St. Pauli,0.42822933197021484,1.98,1.88,100.0,0.0,8.5146427154541,1969,2025-04-27 15:30 UTC,8.51,0
1223930,Italy,Serie A,2024,Juventus,Monza,0.4381711184978485,2.48,1.58,100.0,5.855700937477318,0.0,1075,2025-04-27 16:00 UTC,5.86,14.53
1362779,Denmark,Superliga,2024,FC Midtjylland,FC Nordsjaelland,0.40064534544944763,3.06,1.36,100.0,10.969648401714068,0.0,1015,2025-04-27 16:00 UTC,10.97,0
1217902,Spain,Segunda División,2024,Tenerife,Eibar,0.5072208046913147,1.46,2.67,100.0,0.0,18.905416255939503,1448,2025-04-27 16:30 UTC,18.91,0
1361745,Belgium,Jupiler Pro League,2024,Union St. Gilloise,Club Brugge KV,0.43669137358665466,1.75,2.12,100.0,0.0,17.34056142824037,1422,2025-04-27 16:30 UTC,17.34,0
1232007,Portugal,Primeira Liga,2024,Benfica,AVS,0.39235278964042664,3.83,1.27,100.0,17.76364608914608,0.0,1610,2025-04-27 17:00 UTC,17.76,0
1214024,France,Ligue 1,2024,Marseille,Stade Brestois 29,0.39749178290367126,2.78,1.48,100.0,5.900402049000341,0.0,2093,2025-04-27 18:45 UTC,5.9,0
1223925,Italy,Serie A,2024,Atalanta,Lecce,0.4761824309825897,2.48,1.58,100.0,12.225164110596113,0.0,1301,2025-04-27 18:45 UTC,12.23,30.33
1217904,Spain,Segunda División,2024,Zaragoza,Huesca,0.5324440002441406,1.49,2.58,100.0,0.0,13.056612618361852,2178,2025-04-27 19:00 UTC,13.06,0
1232002,Portugal,Primeira Liga,2024,Boavista,Sporting CP,0.5169388055801392,2.88,1.43,100.0,25.999136173978766,0.0,2843,2025-04-27 19:30 UTC,26.0,0
1223928,Italy,Serie A,2024,Verona,Cagliari,0.5462360382080078,1.61,2.42,100.0,0.0,6.909069544832473,1002,2025-04-28 18:45 UTC,6.91,0
1223931,Italy,Serie A,2024,Lazio,Parma,0.47936883568763733,2.27,1.68,100.0,6.942303701648562,0.0,972,2025-04-28 18:45 UTC,6.94,0
1216374,England,Championship,2024,Leeds,Bristol City,0.5195621252059937,2.27,1.66,100.0,14.126458599811468,0.0,828,2025-04-28 19:00 UTC,14.13,0
1216841,England,League One,2024,Burton Albion,Wigan,0.5442065000534058,1.44,2.54,100.0,0.0,10.2412655756071,1114,2025-04-29 18:45 UTC,10.24,0
1231999,Portugal,Primeira Liga,2024,Casa Pia,Estoril,0.515281617641449,1.63,2.32,100.0,0.0,9.435352050896839,1397,2025-04-29 19:30 UTC,9.44,21.90
1234984,Italy,Serie B,2024,Modena,Reggiana,0.5160492658615112,1.62,2.29,100.0,0.0,8.391254354816997,501,2025-05-01 13:00 UTC,8.39,19.21
1361747,Belgium,Jupiler Pro League,2024,Club Brugge KV,Gent,0.46774449944496155,3.45,1.33,100.0,25.04973563612724,0.0,400,2025-05-01 14:00 UTC,25.05,0
1234980,Italy,Serie B,2024,Cittadella,Brescia,0.5236651301383972,1.49,2.59,100.0,0.0,14.698573140978057,671,2025-05-01 15:15 UTC,14.7,0
1234988,Italy,Serie B,2024,Sassuolo,Carrarese,0.5099246501922607,2.07,1.75,100.0,5.191030457755112,0.0,1427,2025-05-01 17:30 UTC,5.19,10.56
1252685,Saudi-Arabia,Pro League,2024,Al-Fateh,Al Shabab,0.44266676902770996,2.76,1.37,100.0,12.600016052072693,0.0,3206,2025-05-01 18:00 UTC,12.6,0
1226448,Germany,2. Bundesliga,2024,FC Schalke 04,SC Paderborn 07,0.4434775412082672,2.66,1.48,100.0,10.822304796023543,0.0,2090,2025-05-02 16:30 UTC,10.82,28.78
1226450,Germany,2. Bundesliga,2024,1. FC Magdeburg,Preußen Münster,0.4350654184818268,2.78,1.45,100.0,11.768644010083056,0.0,1037,2025-05-02 16:30 UTC,11.77,0
1238150,Turkey,Süper Lig,2024,Antalyaspor,Konyaspor,0.47117987275123596,1.7,2.03,100.0,0.0,7.136394011164164,1068,2025-05-02 17:00 UTC,7.14,0
1212726,France,Ligue 2,2024,Metz,Rodez,0.4734025001525879,2.42,1.47,100.0,10.255919040088921,0.0,0,2025-05-02 18:00 UTC,10.26,0
1212727,France,Ligue 2,2024,Martigues,Paris FC,0.5375315546989441,2.32,1.61,100.0,18.717667189511385,0.0,23,2025-05-02 18:00 UTC,18.72,43.43
1212728,France,Ligue 2,2024,Amiens,PAU,0.5282409191131592,2.23,1.66,100.0,14.469695091247559,0.0,97,2025-05-02 18:00 UTC,14.47,0
1217915,Spain,Segunda División,2024,Cordoba,Cadiz,0.46026360988616943,1.77,2.05,100.0,0.0,10.139009498414536,1321,2025-05-02 18:30 UTC,10.14,20.79
1214028,France,Ligue 1,2024,Nice,Reims,0.44046810269355774,2.48,1.58,100.0,6.240600991893458,0.0,2458,2025-05-02 18:45 UTC,6.24,15.48
1223944,Italy,Serie A,2024,Torino,Venezia,0.530971884727478,1.68,2.27,100.0,0.0,5.094001706190938,1160,2025-05-02 18:45 UTC,5.09,0
1361788,Belgium,Jupiler Pro League,2024,KVC Westerlo,Dender,0.4565667510032654,3.09,1.37,100.0,19.655084239238757,0.0,1129,2025-05-02 18:45 UTC,19.66,0
1208797,Spain,La Liga,2024,Rayo Vallecano,Getafe,0.5293012857437134,1.47,2.78,100.0,0.0,17.333844136655998,2082,2025-05-02 19:00 UTC,17.33,0
1226445,Germany,2. Bundesliga,2024,SV Darmstadt 98,Hamburger SV,0.43181395530700684,2.9,1.41,100.0,13.276866862648406,0.0,680,2025-05-03 11:00 UTC,13.28,0
1208793,Spain,La Liga,2024,Alaves,Atletico Madrid,0.53033047914505,1.62,2.39,100.0,0.0,8.813680204556142,1267,2025-05-03 12:00 UTC,8.81,0
1223936,Italy,Serie A,2024,Cagliari,Udinese,0.503016471862793,1.64,2.35,100.0,0.0,12.437873416476778,642,2025-05-03 13:00 UTC,12.44,29.23
1223942,Italy,Serie A,2024,Parma,Como,0.510758638381958,2.1,1.79,100.0,6.599376418373805,0.0,620,2025-05-03 13:00 UTC,6.6,13.86
1238147,Turkey,Süper Lig,2024,Rizespor,Gazişehir Gaziantep,0.4722731113433838,2.3,1.54,100.0,6.632935083829433,0.0,2383,2025-05-03 13:00 UTC,6.63,15.25
1224254,Germany,Bundesliga,2024,RB Leipzig,Bayern München,0.39615070819854736,3.53,1.32,100.0,15.747509879085857,0.0,1381,2025-05-03 13:30 UTC,15.75,0
1224260,Germany,Bundesliga,2024,Borussia Mönchengladbach,1899 Hoffenheim,0.4380759000778198,3.09,1.39,100.0,16.921269437342737,0.0,1344,2025-05-03 13:30 UTC,16.92,0
1224261,Germany,Bundesliga,2024,Union Berlin,Werder Bremen,0.4338362216949463,1.99,1.88,100.0,0.0,7.316807183352377,2390,2025-05-03 13:30 UTC,7.32,13.76
1208369,England,Premier League,2024,Everton,Ipswich,0.5163055062294006,2.11,1.78,100.0,8.054470103066247,0.0,345,2025-05-03 14:00 UTC,8.05,0
1208370,England,Premier League,2024,Leicester,Southampton,0.5198270082473755,2.11,1.78,100.0,8.723872738915512,0.0,322,2025-05-03 14:00 UTC,8.72,18.40
1216935,England,League One,2024,Blackpool,Bristol Rovers,0.5221289992332458,2.22,1.58,100.0,13.043145762115232,0.0,257,2025-05-03 14:00 UTC,13.04,0
1216939,England,League One,2024,Huddersfield,Leyton Orient,0.537959098815918,2.19,1.6,100.0,14.96894339553448,0.0,236,2025-05-03 14:00 UTC,14.97,0
1216941,England,League One,2024,Mansfield Town,Exeter City,0.5378726124763489,2.13,1.64,100.0,12.891032263240977,0.0,198,2025-05-03 14:00 UTC,12.89,0
1216943,England,League One,2024,Reading,Barnsley,0.5025725364685059,2.42,1.49,100.0,15.227150581252403,0.0,174,2025-05-03 14:00 UTC,15.23,0
1216944,England,League One,2024,Rotherham,Peterborough,0.5318537354469299,2.79,1.36,100.0,27.031950943962823,0.0,153,2025-05-03 14:00 UTC,27.03,0
1216945,England,League One,2024,Shrewsbury,Crawley Town,0.5404081344604492,2.25,1.57,100.0,17.27346420288086,0.0,135,2025-05-03 14:00 UTC,17.27,0
1217487,England,League Two,2024,Accrington ST,Chesterfield,0.5493589043617249,2.03,1.7,100.0,11.184327752844796,0.0,19,2025-05-03 14:00 UTC,11.18,22.70
1208798,Spain,La Liga,2024,Villarreal,Osasuna,0.5127977132797241,2.41,1.61,100.0,16.726417659867742,0.0,769,2025-05-03 14:15 UTC,16.73,0
1217912,Spain,Segunda División,2024,Huesca,Oviedo,0.48881784081459045,1.44,2.76,100.0,0.0,23.34447496316649,737,2025-05-03 14:15 UTC,23.34,64.42
1203228,Poland,Ekstraklasa,2024,Slask Wroclaw,Zaglebie Lubin,0.5130345225334167,2.2,1.6,100.0,10.722995797793075,0.0,186,2025-05-03 15:30 UTC,10.72,0
1361789,Belgium,Jupiler Pro League,2024,OH Leuven,KV Mechelen,0.5240761637687683,2.36,1.61,100.0,17.413216653992144,0.0,2841,2025-05-03 16:15 UTC,17.41,0
1208363,England,Premier League,2024,Arsenal,Bournemouth,0.3597152531147003,2.25,1.69,100.0,0.0,11.89582930958789,424,2025-05-03 16:30 UTC,11.9,20.11
1217910,Spain,Segunda División,2024,Eibar,Mirandes,0.4606592357158661,1.45,2.71,100.0,0.0,26.994939836842274,359,2025-05-03 16:30 UTC,26.99,0
1217916,Spain,Segunda División,2024,Malaga,Granada CF,0.5169563293457031,1.62,2.29,100.0,0.0,8.230233007623248,336,2025-05-03 16:30 UTC,8.23,0
1224255,Germany,Bundesliga,2024,Borussia Dortmund,VfL Wolfsburg,0.38684728741645813,3.38,1.34,100.0,12.922009725530605,0.0,467,2025-05-03 16:30 UTC,12.92,0
1213715,Netherlands,Eredivisie,2024,Heracles,Feyenoord,0.45650357007980347,2.35,1.61,100.0,5.391362199076901,0.0,1301,2025-05-03 16:45 UTC,5.39,0
1232012,Portugal,Primeira Liga,2024,SC Braga,Santa Clara,0.48304203152656555,1.68,2.22,100.0,0.0,12.102187705821686,1101,2025-05-03 17:00 UTC,12.1,0
1213718,Netherlands,Eredivisie,2024,Groningen,Waalwijk,0.48914557695388794,2.2,1.69,100.0,6.34335577487946,0.0,1668,2025-05-03 18:00 UTC,6.34,0
1203223,Poland,Ekstraklasa,2024,Lech Poznan,Puszcza Niepołomice,0.4970211088657379,2.86,1.34,100.0,22.660235019140345,0.0,2600,2025-05-03 18:15 UTC,22.66,0
1226444,Germany,2. Bundesliga,2024,1.FC Köln,SSV Jahn Regensburg,0.449066162109375,2.94,1.4,100.0,16.507964773276417,0.0,1972,2025-05-03 18:30 UTC,16.51,48.54
1208795,Spain,La Liga,2024,Valladolid,Barcelona,0.5076758861541748,3.0,1.42,100.0,26.15138292312622,0.0,18,2025-05-03 19:00 UTC,26.15,0
1214030,France,Ligue 1,2024,Saint Etienne,Monaco,0.4591582119464874,3.38,1.34,100.0,23.191376318450732,0.0,245,2025-05-03 19:05 UTC,23.19,0
1232015,Portugal,Primeira Liga,2024,Estoril,Benfica,0.45173949003219604,3.05,1.38,100.0,18.42953388283892,0.0,1726,2025-05-03 19:30 UTC,18.43,0
1226446,Germany,2. Bundesliga,2024,Karlsruher SC,1. FC Kaiserslautern,0.4502788484096527,2.54,1.52,100.0,9.331706166267393,0.0,383,2025-05-04 11:30 UTC,9.33,0
1226449,Germany,2. Bundesliga,2024,1. FC Nürnberg,SV Elversberg,0.4552675485610962,2.45,1.56,100.0,7.958999584461089,0.0,357,2025-05-04 11:30 UTC,7.96,0
1208796,Spain,La Liga,2024,Real Madrid,Celta Vigo,0.3988243043422699,3.27,1.36,100.0,13.398919612300556,0.0,2112,2025-05-04 12:00 UTC,13.4,0
1217913,Spain,Segunda División,2024,Levante,Tenerife,0.42827969789505005,1.8,2.01,100.0,0.0,14.768099725836567,537,2025-05-04 12:00 UTC,14.77,0
1362810,Denmark,Superliga,2024,Silkeborg,Vejle,0.4520265758037567,2.38,1.58,100.0,5.494438435720356,0.0,494,2025-05-04 12:00 UTC,5.49,13.07
1361686,Austria,Bundesliga,2024,FC BW Linz,Sturm Graz,0.44880566000938416,1.78,2.03,100.0,0.0,11.546068949606806,1144,2025-05-04 12:30 UTC,11.55,0
1361717,Austria,Bundesliga,2024,TSV Hartberg,SCR Altach,0.4886331260204315,1.71,2.15,100.0,0.0,8.646850352701934,1112,2025-05-04 12:30 UTC,8.65,0
1208365,England,Premier League,2024,Brentford,Manchester United,0.4266766607761383,2.54,1.55,100.0,5.438877816324108,0.0,1933,2025-05-04 13:00 UTC,5.44,0
1208372,England,Premier League,2024,West Ham,Tottenham,0.45966091752052307,2.49,1.57,100.0,9.701723800409567,0.0,1895,2025-05-04 13:00 UTC,9.7,24.15
1223941,Italy,Serie A,2024,Monza,Atalanta,0.5214887857437134,2.85,1.45,100.0,26.283407533490976,0.0,1868,2025-05-04 13:00 UTC,26.28,0
1234990,Italy,Serie B,2024,Bari,Pisa,0.5096255540847778,1.55,2.43,100.0,0.0,13.399293956223074,428,2025-05-04 13:00 UTC,13.4,0
1234991,Italy,Serie B,2024,Brescia,Juve Stabia,0.5237772464752197,1.57,2.4,100.0,0.0,10.20961488996233,411,2025-05-04 13:00 UTC,10.21,0
1234992,Italy,Serie B,2024,Carrarese,Modena,0.5268337726593018,1.63,2.28,100.0,0.0,6.157734245061864,389,2025-05-04 13:00 UTC,6.16,10.35
1234993,Italy,Serie B,2024,Catanzaro,Sampdoria,0.4916266202926636,1.68,2.19,100.0,0.0,9.524176601602248,371,2025-05-04 13:00 UTC,9.52,20.85
1234998,Italy,Serie B,2024,Salernitana,Mantova,0.5115634202957153,2.14,1.71,100.0,8.311028020423757,0.0,323,2025-05-04 13:00 UTC,8.31,17.78
1224258,Germany,Bundesliga,2024,FC Augsburg,Holstein Kiel,0.5088405609130859,2.32,1.65,100.0,13.675007675633283,0.0,2074,2025-05-04 13:30 UTC,13.68,0
1362781,Denmark,Superliga,2024,Brondby,FC Copenhagen,0.39815255999565125,1.91,1.89,100.0,0.0,15.448501304294284,1930,2025-05-04 14:00 UTC,15.45,29.20
1208799,Spain,La Liga,2024,Sevilla,Leganes,0.5169148445129395,1.71,2.21,100.0,0.0,5.588280464992046,1389,2025-05-04 14:15 UTC,5.59,12.35
1217911,Spain,Segunda División,2024,Racing Ferrol,Zaragoza,0.5396727323532104,1.58,2.37,100.0,0.0,6.640556519919073,1360,2025-05-04 14:15 UTC,6.64,15.74
1214026,France,Ligue 1,2024,Lyon,Lens,0.3907899856567383,2.99,1.42,100.0,8.465430005710934,0.0,436,2025-05-04 15:15 UTC,8.47,0
1214029,France,Ligue 1,2024,Stade Brestois 29,Montpellier,0.47369787096977234,2.5,1.57,100.0,12.282978494962055,0.0,458,2025-05-04 15:15 UTC,12.28,30.70
1214034,France,Ligue 1,2024,Auxerre,Le Havre,0.5076012015342712,2.09,1.79,100.0,5.585918459323561,0.0,483,2025-05-04 15:15 UTC,5.59,0
1203221,Poland,Ekstraklasa,2024,Jagiellonia,Gornik Zabrze,0.5066801309585571,2.32,1.53,100.0,13.295295744231247,0.0,1308,2025-05-04 15:30 UTC,13.3,30.86
1223943,Italy,Serie A,2024,AS Roma,Fiorentina,0.4787355661392212,1.83,2.04,100.0,0.0,6.09417741115277,1379,2025-05-04 16:00 UTC,6.09,0
1238149,Turkey,Süper Lig,2024,Adana Demirspor,Goztepe,0.479311466217041,2.98,1.32,100.0,21.63374592559506,0.0,1357,2025-05-04 16:00 UTC,21.63,0
1362782,Denmark,Superliga,2024,FC Midtjylland,Aarhus,0.3560948073863983,2.33,1.6,100.0,0.0,5.041384696960462,158,2025-05-04 16:00 UTC,5.04,8.06
1212943,Spain,La Liga,2024,Espanyol,Real Betis,0.4962962865829468,1.78,2.1,100.0,0.0,5.2525271068919865,1936,2025-05-04 16:30 UTC,5.25,11.03
1217906,Spain,Segunda División,2024,Almeria,Eldense,0.46248313784599304,2.34,1.6,100.0,6.135115116389827,0.0,1897,2025-05-04 16:30 UTC,6.14,0
1217908,Spain,Segunda División,2024,FC Cartagena,Racing Santander,0.5322829484939575,2.33,1.6,100.0,18.06159924743767,0.0,1916,2025-05-04 16:30 UTC,18.06,42.08
1234995,Italy,Serie B,2024,Cremonese,Sassuolo,0.4664161205291748,2.29,1.62,100.0,5.278520621070569,0.0,1709,2025-05-04 17:30 UTC,5.28,12.09
1214027,France,Ligue 1,2024,Lille,Marseille,0.43096014857292175,2.04,1.84,100.0,0.0,5.5992055506933385,1740,2025-05-04 18:45 UTC,5.6,0
1223935,Italy,Serie A,2024,Bologna,Juventus,0.45414474606513977,1.56,2.51,100.0,0.0,24.509714395794642,1709,2025-05-04 18:45 UTC,24.51,0
1208794,Spain,La Liga,2024,Real Sociedad,Athletic Club,0.5139638185501099,1.51,2.66,100.0,0.0,17.641942328717338,2662,2025-05-04 19:00 UTC,17.64,0
1217914,Spain,Segunda División,2024,Deportivo La Coruna,Albacete,0.5047186017036438,2.11,1.73,100.0,5.851914377899854,0.0,513,2025-05-04 19:00 UTC,5.85,0
1226453,Germany,2. Bundesliga,2024,Fortuna Düsseldorf,FC Schalke 04,0.4841008186340332,2.84,1.43,100.0,20.372082876122516,0.0,261,2025-05-10 11:00 UTC,20.37,57.85
1226456,Germany,2. Bundesliga,2024,SC Paderborn 07,1. FC Magdeburg,0.422791063785553,2.91,1.41,100.0,12.05874322596645,0.0,227,2025-05-10 11:00 UTC,12.06,0
1208807,Spain,La Liga,2024,Valencia,Getafe,0.49382829666137695,1.56,2.52,100.0,0.0,18.12846660614014,2652,2025-05-10 12:00 UTC,18.13,45.69
1223946,Italy,Serie A,2024,Como,Cagliari,0.5227185487747192,2.21,1.71,100.0,12.827106842324751,0.0,1145,2025-05-10 13:00 UTC,12.83,0
1224267,Germany,Bundesliga,2024,Werder Bremen,RB Leipzig,0.4777894914150238,3.01,1.41,100.0,21.798326823841872,0.0,2918,2025-05-10 13:30 UTC,21.8,65.62
1224270,Germany,Bundesliga,2024,VfL Bochum,FSV Mainz 05,0.4592864513397217,2.43,1.6,100.0,8.116508864022636,0.0,2899,2025-05-10 13:30 UTC,8.12,0
1224271,Germany,Bundesliga,2024,Holstein Kiel,SC Freiburg,0.47398412227630615,2.46,1.59,100.0,11.36992745203515,0.0,2879,2025-05-10 13:30 UTC,11.37,0
1208374,England,Premier League,2024,Fulham,Everton,0.4386681616306305,1.86,2.0,100.0,0.0,12.266367673873901,578,2025-05-10 14:00 UTC,12.27,24.54
1208375,England,Premier League,2024,Ipswich,Brentford,0.504820704460144,2.84,1.46,100.0,23.570152210152663,0.0,559,2025-05-10 14:00 UTC,23.57,66.94
1208380,England,Premier League,2024,Southampton,Manchester City,0.4881533086299896,2.98,1.42,100.0,22.96448786451359,0.0,540,2025-05-10 14:00 UTC,22.96,68.42
1208382,England,Premier League,2024,Wolves,Brighton,0.44449448585510254,1.88,1.99,100.0,0.0,10.652118499832927,519,2025-05-10 14:00 UTC,10.65,0
1213727,Netherlands,Eredivisie,2024,Waalwijk,Heerenveen,0.5014564990997314,2.67,1.48,100.0,20.292745664448077,0.0,2262,2025-05-10 14:30 UTC,20.29,0
1212735,France,Ligue 2,2024,Estac Troyes,Amiens,0.5485751628875732,2.3,1.62,100.0,20.13252881857065,0.0,1096,2025-05-10 15:00 UTC,20.13,46.30
1212736,France,Ligue 2,2024,Bastia,Caen,0.4961335361003876,2.46,1.54,100.0,15.101951973079004,0.0,1286,2025-05-10 15:00 UTC,15.1,0
1212737,France,Ligue 2,2024,Laval,Metz,0.5280322432518005,2.41,1.56,100.0,19.330333775662368,0.0,1230,2025-05-10 15:00 UTC,19.33,0
1212738,France,Ligue 2,2024,Rodez,Clermont Foot,0.5099929571151733,2.48,1.53,100.0,17.89071173281283,0.0,1117,2025-05-10 15:00 UTC,17.89,44.37
1212739,France,Ligue 2,2024,Lorient,Martigues,0.47013574838638306,2.93,1.39,100.0,19.559468537414634,0.0,1205,2025-05-10 15:00 UTC,19.56,0
1212740,France,Ligue 2,2024,PAU,Guingamp,0.48646947741508484,2.44,1.55,100.0,12.985105895333819,0.0,1160,2025-05-10 15:00 UTC,12.99,0
1212741,France,Ligue 2,2024,Paris FC,Ajaccio,0.528996467590332,2.33,1.6,100.0,17.485847329734863,0.0,1183,2025-05-10 15:00 UTC,17.49,40.75
1212743,France,Ligue 2,2024,RED Star FC 93,Dunkerque,0.5327808856964111,1.99,1.82,100.0,6.084238639985667,0.0,1139,2025-05-10 15:00 UTC,6.08,12.10
1223949,Italy,Serie A,2024,Lazio,Juventus,0.4753219485282898,1.72,2.2,100.0,0.0,12.857642769813546,228,2025-05-10 16:00 UTC,12.86,0
1372885,Switzerland,Super League,2024,FC ST. Gallen,FC Winterthur,0.45355328917503357,2.56,1.5,100.0,10.326693608210636,0.0,1999,2025-05-10 16:00 UTC,10.33,0
1372870,Switzerland,Super League,2024,FC Lugano,FC Basel 1893,0.41957226395606995,2.6,1.49,100.0,5.680492892861371,0.0,245,2025-05-10 18:30 UTC,5.68,0
1208800,Spain,La Liga,2024,Atletico Madrid,Real Sociedad,0.45876041054725647,1.75,2.15,100.0,0.0,14.231749332469438,419,2025-05-10 19:00 UTC,14.23,30.59
1213721,Netherlands,Eredivisie,2024,Almere City FC,Sparta Rotterdam,0.5108011960983276,2.25,1.66,100.0,11.944215297698975,0.0,394,2025-05-10 19:00 UTC,11.94,0
1214035,France,Ligue 1,2024,Reims,Saint Etienne,0.512059211730957,2.14,1.76,100.0,8.40409764072352,0.0,213,2025-05-10 19:00 UTC,8.4,17.89
1214037,France,Ligue 1,2024,Angers,Strasbourg,0.5298385620117188,2.01,1.86,100.0,6.433218776589563,0.0,364,2025-05-10 19:00 UTC,6.43,0
1214038,France,Ligue 1,2024,Le Havre,Marseille,0.4665626585483551,2.32,1.65,100.0,6.244346047892712,0.0,290,2025-05-10 19:00 UTC,6.24,0
1214039,France,Ligue 1,2024,Rennes,Nice,0.4448557198047638,2.62,1.52,100.0,10.217406536326,0.0,192,2025-05-10 19:00 UTC,10.22,26.78
1214040,France,Ligue 1,2024,Montpellier,Paris Saint Germain,0.43777167797088623,3.49,1.32,100.0,21.197717113188475,0.0,242,2025-05-10 19:00 UTC,21.2,0
1214042,France,Ligue 1,2024,Stade Brestois 29,Lille,0.5003831386566162,2.25,1.69,100.0,10.068964958190918,0.0,316,2025-05-10 19:00 UTC,10.07,22.66
1214043,France,Ligue 1,2024,Monaco,Lyon,0.4297926723957062,3.16,1.38,100.0,16.580779850482944,0.0,266,2025-05-10 19:00 UTC,16.58,52.39
1217922,Spain,Segunda División,2024,Zaragoza,FC Cartagena,0.4899995028972626,2.26,1.64,100.0,8.523720360937567,0.0,159,2025-05-10 19:00 UTC,8.52,0
1213726,Netherlands,Eredivisie,2024,PEC Zwolle,GO Ahead Eagles,0.44161197543144226,2.43,1.57,100.0,5.113083936951384,0.0,2552,2025-05-11 10:15 UTC,5.11,12.42
1223953,Italy,Serie A,2024,Udinese,Monza,0.525036096572876,2.02,1.85,100.0,5.938521086000933,0.0,2018,2025-05-11 10:30 UTC,5.94,0
1226455,Germany,2. Bundesliga,2024,Hannover 96,SpVgg Greuther Fürth,0.4698661267757416,2.28,1.65,100.0,5.569903831928961,0.0,832,2025-05-11 11:30 UTC,5.57,12.70
1226459,Germany,2. Bundesliga,2024,1. FC Kaiserslautern,SV Darmstadt 98,0.44760027527809143,2.95,1.4,100.0,16.431836516429218,0.0,810,2025-05-11 11:30 UTC,16.43,0
1361750,Belgium,Jupiler Pro League,2024,Gent,Antwerp,0.5216147899627686,2.47,1.55,100.0,19.61826742911826,0.0,1756,2025-05-11 11:30 UTC,19.62,0
1362813,Denmark,Superliga,2024,Silkeborg,Sonderjyske,0.44670283794403076,2.46,1.54,100.0,6.773217900158604,0.0,1814,2025-05-11 12:00 UTC,6.77,16.65
1213724,Netherlands,Eredivisie,2024,Feyenoord,PSV Eindhoven,0.36623212695121765,3.04,1.38,100.0,5.55616009469126,0.0,1793,2025-05-11 12:30 UTC,5.56,0
1223948,Italy,Serie A,2024,Verona,Lecce,0.5285599827766418,1.5,2.69,100.0,0.0,15.86826309649902,881,2025-05-11 13:00 UTC,15.87,0
1208381,England,Premier League,2024,Tottenham,Crystal Palace,0.4908446669578552,2.26,1.68,100.0,8.67531327974228,0.0,1802,2025-05-11 13:15 UTC,8.68,19.62
