accuracy_at_0_5,binary_log_loss,brier_score,competition,fold_number,model_name,positive_class_prevalence,prediction_count,roc_auc,round_index,scope_key,scope_type,season
0.5064935064935064,0.694081490850345,0.25046615456819993,,175,training-prevalence,0.4935064935064935,77,0.5,200,200,fold,
0.5064935064935064,7.954384917356057,0.4935064935064935,,175,training-majority,0.4935064935064935,77,0.5,200,200,fold,
0.6233766233766234,0.651655668604118,0.22962079541136768,,175,logistic-regression,0.4935064935064935,77,0.670715249662618,200,200,fold,
0.4868421052631579,0.7445319798175158,0.2738645590295284,,176,v2-benchmark,0.5,76,0.492382271468144,201,201,fold,
0.5,0.6946633897838322,0.2507569563277243,,176,training-prevalence,0.5,76,0.5,201,201,fold,
0.5,8.059047875479163,0.5,,176,training-majority,0.5,76,0.5,201,201,fold,
0.5657894736842105,0.6879194963633117,0.24736242229517702,,176,logistic-regression,0.5,76,0.5720221606648199,201,201,fold,
0.5606060606060606,0.6906134914852022,0.2492012521042806,,177,v2-benchmark,0.42424242424242425,66,0.5479323308270677,202,202,fold,
0.5757575757575758,0.6863239171294374,0.24659142558973576,,177,training-prevalence,0.42424242424242425,66,0.5,202,202,fold,
0.5757575757575758,6.837980030709596,0.42424242424242425,,177,training-majority,0.42424242424242425,66,0.5,202,202,fold,
0.5909090909090909,0.676868585034514,0.24231691943690686,,177,logistic-regression,0.42424242424242425,66,0.5817669172932332,202,202,fold,
0.4857142857142857,0.740438189933173,0.2709151013895559,,178,v2-benchmark,0.42857142857142855,35,0.53,203,203,fold,
0.5714285714285714,0.6866518411269792,0.24675537872257455,,178,training-prevalence,0.42857142857142855,35,0.5,203,203,fold,
0.5714285714285714,6.907755336124996,0.42857142857142855,,178,training-majority,0.42857142857142855,35,0.5,203,203,fold,
0.42857142857142855,0.7391644525782048,0.2697758680314919,,178,logistic-regression,0.42857142857142855,35,0.45333333333333325,203,203,fold,
0.5909090909090909,0.7183227868707793,0.25818283316215107,,179,v2-benchmark,0.4090909090909091,22,0.5213675213675214,204,204,fold,
0.5909090909090909,0.6842973910188113,0.2455795739091517,,179,training-prevalence,0.4090909090909091,22,0.5,204,204,fold,
0.5909090909090909,6.593766461755679,0.4090909090909091,,179,training-majority,0.4090909090909091,22,0.5,204,204,fold,
0.5454545454545454,0.6423504289638069,0.2269993557438106,,179,logistic-regression,0.4090909090909091,22,0.6837606837606838,204,204,fold,
0.512,0.7297812728400158,0.2651712969937605,,180,v2-benchmark,0.464,125,0.5378281008749357,205,205,fold,
0.536,0.6905960556618985,0.24872546610952795,,180,training-prevalence,0.464,125,0.5,205,205,fold,
0.536,7.478796435644663,0.464,,180,training-majority,0.464,125,0.5,205,205,fold,
0.568,0.6754749657727662,0.2418039119948609,,180,logistic-regression,0.464,125,0.5970149253731343,205,205,fold,
0.5378151260504201,0.712557806870733,0.2560219237438926,,181,v2-benchmark,0.42857142857142855,119,0.5833333333333334,206,206,fold,
0.5714285714285714,0.6868397958198006,0.24684906568578643,,181,training-prevalence,0.42857142857142855,119,0.5,206,206,fold,
0.5714285714285714,6.907755336124998,0.42857142857142855,,181,training-majority,0.42857142857142855,119,0.5,206,206,fold,
0.5630252100840336,0.7220511330228291,0.26264450478497947,,181,logistic-regression,0.42857142857142855,119,0.5034602076124568,206,206,fold,
0.5434782608695652,0.7987985078635526,0.2932798199359407,,182,v2-benchmark,0.6521739130434783,46,0.5,207,207,fold,
0.34782608695652173,0.7123462562381973,0.25958846647107964,,182,training-prevalence,0.6521739130434783,46,0.5,207,207,fold,
0.34782608695652173,10.511801546277168,0.6521739130434783,,182,training-majority,0.6521739130434783,46,0.5,207,207,fold,
0.5,0.7615643888713106,0.2815640838817349,,182,logistic-regression,0.6521739130434783,46,0.5041666666666667,207,207,fold,
0.5304347826086957,0.7542063942866002,0.2753513444759375,,183,v2-benchmark,0.5652173913043478,115,0.5264615384615385,208,208,fold,
0.43478260869565216,0.7013633175519013,0.25410399098614345,,183,training-prevalence,0.5652173913043478,115,0.5,208,208,fold,
0.43478260869565216,9.110228020106883,0.5652173913043478,,183,training-majority,0.5652173913043478,115,0.5,208,208,fold,
0.5130434782608696,0.7178132514206977,0.26107826847199606,,183,logistic-regression,0.5652173913043478,115,0.5264615384615385,208,208,fold,
0.576271186440678,0.6866525963764133,0.24541802980389613,,184,v2-benchmark,0.4067796610169492,59,0.5869047619047619,209,209,fold,
0.5932203389830508,0.6867546474355981,0.24680519859718425,,184,training-prevalence,0.4067796610169492,59,0.5,209,209,fold,
0.5932203389830508,6.556513544457626,0.4067796610169492,,184,training-majority,0.4067796610169492,59,0.5,209,209,fold,
0.5084745762711864,0.6857063856919532,0.24655190319010814,,184,logistic-regression,0.4067796610169492,59,0.5904761904761905,209,209,fold,
0.5,0.7649291141155786,0.27815577964807686,,185,v2-benchmark,0.4791666666666667,48,0.49043478260869566,210,210,fold,
0.5208333333333334,0.6923126428829273,0.24958283465605438,,185,training-prevalence,0.4791666666666667,48,0.5,210,210,fold,
0.5208333333333334,7.723254218167533,0.4791666666666667,,185,training-majority,0.4791666666666667,48,0.5,210,210,fold,
0.5,0.7448277397176378,0.27334373520899835,,185,logistic-regression,0.4791666666666667,48,0.4504347826086957,210,210,fold,
0.5705128205128205,0.6901114057930431,0.24676149700981848,,186,v2-benchmark,0.5128205128205128,156,0.5963815789473683,211,211,fold,
0.48717948717948717,0.6945562916845258,0.2507042437263183,,186,training-prevalence,0.5128205128205128,156,0.5,211,211,fold,
0.48717948717948717,8.265690126132476,0.5128205128205128,,186,training-majority,0.5128205128205128,156,0.5,211,211,fold,
0.532051282051282,0.7093046076336399,0.2566489075310353,,186,logistic-regression,0.5128205128205128,156,0.5539473684210526,211,211,fold,
0.6470588235294118,0.6522261671412126,0.2296354934893626,,187,v2-benchmark,0.5882352941176471,51,0.707936507936508,212,212,fold,
0.4117647058823529,0.7002654366667416,0.25355746954160235,,187,training-prevalence,0.5882352941176471,51,0.5,212,212,fold,
0.4117647058823529,9.48123277703431,0.5882352941176471,,187,training-majority,0.5882352941176471,51,0.5,212,212,fold,
0.5686274509803921,0.7180973652741125,0.26095503436645534,,187,logistic-regression,0.5882352941176471,51,0.5095238095238096,212,212,fold,
0.5128205128205128,0.6965641896428354,0.2518658725682147,,188,v2-benchmark,0.48717948717948717,156,0.5625,213,213,fold,
0.5128205128205128,0.6928231735031795,0.2498380126599718,,188,training-prevalence,0.48717948717948717,156,0.5,213,213,fold,
0.5128205128205128,7.852405624825853,0.48717948717948717,,188,training-majority,0.48717948717948717,156,0.5,213,213,fold,
0.5128205128205128,0.6809620679679406,0.24413750053918287,,188,logistic-regression,0.48717948717948717,156,0.5988486842105263,213,213,fold,
0.43859649122807015,0.7809796057230705,0.288545252249318,,189,v2-benchmark,0.43859649122807015,57,0.445,214,214,fold,
0.5614035087719298,0.6906666877074471,0.2487599472598878,,189,training-prevalence,0.43859649122807015,57,0.5,214,214,fold,
0.5614035087719298,7.0693402539290915,0.43859649122807015,,189,training-majority,0.43859649122807015,57,0.5,214,214,fold,
0.5614035087719298,0.6829082252194638,0.24517737641433038,,189,logistic-regression,0.43859649122807015,57,0.61875,214,214,fold,
0.538860103626943,0.707319347164529,0.2553244620750978,,190,v2-benchmark,0.48704663212435234,193,0.5746830002149151,215,215,fold,
0.5129533678756477,0.6928139979458696,0.24983342655429333,,190,training-prevalence,0.48704663212435234,193,0.5,215,215,fold,
0.5129533678756477,7.850264254352763,0.48704663212435234,,190,training-majority,0.48704663212435234,193,0.5,215,215,fold,
0.5647668393782384,0.6839271522795479,0.24519489301560082,,190,logistic-regression,0.48704663212435234,193,0.5898345153664303,215,215,fold,
0.6470588235294118,0.605723077448437,0.2084013686095494,,191,v2-benchmark,0.47058823529411764,17,0.7222222222222223,216,216,fold,
0.5294117647058824,0.6918839157490444,0.24936850917625614,,191,training-prevalence,0.47058823529411764,17,0.5,216,216,fold,
0.5294117647058824,7.584986241627447,0.47058823529411764,,191,training-majority,0.47058823529411764,17,0.5,216,216,fold,
0.4117647058823529,0.7150346066444954,0.2605823561161691,,191,logistic-regression,0.47058823529411764,17,0.5,216,216,fold,
0.4897959183673469,0.7281101036680077,0.2667817419293812,,192,v2-benchmark,0.5102040816326531,196,0.5035416666666667,217,217,fold,
0.4897959183673469,0.6940078543863835,0.25043022270246,,192,training-prevalence,0.5102040816326531,196,0.5,217,217,fold,
0.4897959183673469,8.223518238244045,0.5102040816326531,,192,training-majority,0.5102040816326531,196,0.5,217,217,fold,
0.5969387755102041,0.6623156567596823,0.2353943141068722,,192,logistic-regression,0.5102040816326531,196,0.629375,217,217,fold,
0.5531914893617021,0.6978284475121499,0.2515631224646693,,193,v2-benchmark,0.48936170212765956,47,0.572463768115942,218,218,fold,
0.5106382978723404,0.692928990302182,0.24989091199668492,,193,training-prevalence,0.48936170212765956,47,0.5,218,218,fold,
0.5106382978723404,7.887578773873225,0.48936170212765956,,193,training-majority,0.48936170212765956,47,0.5,218,218,fold,
0.5531914893617021,0.6939047854432133,0.24992766028653934,,193,logistic-regression,0.48936170212765956,47,0.5851449275362318,218,218,fold,
0.4810126582278481,0.7428758771765834,0.2719279897634434,,194,v2-benchmark,0.4873417721518987,158,0.47939714606381273,219,219,fold,
0.5126582278481012,0.6928334000235173,0.2498431250928464,,194,training-prevalence,0.4873417721518987,158,0.5,219,219,fold,
0.5126582278481012,7.855021349517667,0.4873417721518987,,194,training-majority,0.4873417721518987,158,0.5,219,219,fold,
0.5569620253164557,0.7053210914592071,0.2550530953939058,,194,logistic-regression,0.4873417721518987,158,0.5730319063652397,219,219,fold,
0.5466666666666666,0.697866211916388,0.251317597664321,,195,v2-benchmark,0.49333333333333335,75,0.5768136557610242,220,220,fold,
0.5066666666666667,0.6930594770771277,0.24995614945297143,,195,training-prevalence,0.49333333333333335,75,0.5,220,220,fold,
0.5066666666666667,7.9515939051394415,0.49333333333333335,,195,training-majority,0.49333333333333335,75,0.5,220,220,fold,
0.6533333333333333,0.6278593305270184,0.21879464085387107,,195,logistic-regression,0.49333333333333335,75,0.7027027027027027,220,220,fold,
0.4948453608247423,0.7301636114104909,0.2672402580337214,,196,v2-benchmark,0.5103092783505154,194,0.4916533758639022,221,221,fold,
0.4896907216494845,0.6937521488122166,0.25030243810855635,,196,training-prevalence,0.5103092783505154,194,0.5,221,221,fold,
0.4896907216494845,8.225213808994198,0.5103092783505154,,196,training-majority,0.5103092783505154,194,0.5,221,221,fold,
0.5979381443298969,0.6723167458814724,0.23953316733800578,,196,logistic-regression,0.5103092783505154,194,0.6222222222222223,221,221,fold,
0.5813953488372093,0.6326285975008269,0.2211918427325309,,197,v2-benchmark,0.4883720930232558,43,0.7034632034632035,222,222,fold,
0.5116279069767442,0.6928876414034081,0.24987024039353073,,197,training-prevalence,0.4883720930232558,43,0.5,222,222,fold,
0.5116279069767442,7.871628159770347,0.4883720930232558,,197,training-majority,0.4883720930232558,43,0.5,222,222,fold,
0.5116279069767442,0.7032219003028836,0.25453887138031617,,197,logistic-regression,0.4883720930232558,43,0.5627705627705628,222,222,fold,
0.5816993464052288,0.683054127063989,0.2449662734727405,,198,v2-benchmark,0.5490196078431373,153,0.5819530710835058,223,223,fold,
0.45098039215686275,0.6957742416822273,0.25131326724387154,,198,training-prevalence,0.5490196078431373,153,0.5,223,223,fold,
0.45098039215686275,8.849150598565357,0.5490196078431373,,198,training-majority,0.5490196078431373,153,0.5,223,223,fold,
0.5163398692810458,0.6990546407871165,0.25235093661963987,,198,logistic-regression,0.5490196078431373,153,0.5481366459627329,223,223,fold,
0.6170212765957447,0.6741488352747917,0.24089094908858136,,199,v2-benchmark,0.5106382978723404,47,0.6376811594202898,224,224,fold,
0.48936170212765956,0.69340190792144,0.25012735927646823,,199,training-prevalence,0.5106382978723404,47,0.5,224,224,fold,
0.48936170212765956,8.230516977085102,0.5106382978723404,,199,training-majority,0.5106382978723404,47,0.5,224,224,fold,
0.48936170212765956,0.7633522060156445,0.2810017408438814,,199,logistic-regression,0.5106382978723404,47,0.46739130434782605,224,224,fold,
0.5185185185185185,0.6479706391028112,0.22843582031695922,,200,v2-benchmark,0.4444444444444444,27,0.7722222222222221,225,225,fold,
0.5555555555555556,0.6923634267340999,0.2496081299170102,,200,training-prevalence,0.4444444444444444,27,0.5,225,225,fold,
0.5555555555555556,7.163598122648145,0.4444444444444444,,200,training-majority,0.4444444444444444,27,0.5,225,225,fold,
0.5925925925925926,0.7164380519802038,0.2584071257773718,,200,logistic-regression,0.4444444444444444,27,0.5333333333333333,225,225,fold,
0.5748502994011976,0.6837613149890763,0.24479349697085354,,201,v2-benchmark,0.5029940119760479,167,0.5932300631095812,226,226,fold,
0.49700598802395207,0.6932317530244498,0.2500422850536512,,201,training-prevalence,0.5029940119760479,167,0.5,226,226,fold,
0.49700598802395207,8.107305646589818,0.5029940119760479,,201,training-majority,0.5029940119760479,167,0.5,226,226,fold,
0.5329341317365269,0.7358390269923437,0.2690700846118288,,201,logistic-regression,0.5029940119760479,167,0.49756167527251866,226,226,fold,
0.5454545454545454,0.7104845694437856,0.25646607339824784,,202,v2-benchmark,0.5,110,0.547107438016529,227,227,fold,
0.5,0.6931759743046724,0.2500143964578315,,202,training-prevalence,0.5,110,0.5,227,227,fold,
0.5,8.059047875479166,0.5,,202,training-majority,0.5,110,0.5,227,227,fold,
0.5545454545454546,0.6751166343872059,0.24101233529682065,,202,logistic-regression,0.5,110,0.6109090909090908,227,227,fold,
0.5177304964539007,0.7435076332330776,0.27153236194585867,,203,v2-benchmark,0.48936170212765956,141,0.4961755233494364,228,228,fold,
0.5106382978723404,0.6930822102444107,0.2499675149559509,,203,training-prevalence,0.48936170212765956,141,0.5,228,228,fold,
0.5106382978723404,7.8875787738732255,0.48936170212765956,,203,training-majority,0.48936170212765956,141,0.5,228,228,fold,
0.5460992907801419,0.7053831985762522,0.25553237547696167,,203,logistic-regression,0.48936170212765956,141,0.5352254428341385,228,228,fold,
0.6081081081081081,0.6764826271244578,0.24247776600533713,,204,v2-benchmark,0.40540540540540543,74,0.5878787878787879,229,229,fold,
0.5945945945945946,0.6926999164585015,0.24977636836985906,,204,training-prevalence,0.40540540540540543,74,0.5,229,229,fold,
0.5945945945945946,6.534363161199323,0.40540540540540543,,204,training-majority,0.40540540540540543,74,0.5,229,229,fold,
0.5405405405405406,0.6811266037569069,0.24456866128397634,,204,logistic-regression,0.40540540540540543,74,0.5803030303030303,229,229,fold,
0.3684210526315789,0.7523705593934117,0.2773417564817912,,205,v2-benchmark,0.39473684210526316,38,0.4608695652173913,230,230,fold,
0.6052631578947368,0.6918578505572216,0.24935534323952915,,205,training-prevalence,0.39473684210526316,38,0.5,230,230,fold,
0.6052631578947368,6.36240623853618,0.39473684210526316,,205,training-majority,0.39473684210526316,38,0.5,230,230,fold,
0.5526315789473685,0.6715145012326788,0.24065401263700484,,205,logistic-regression,0.39473684210526316,38,0.5420289855072464,230,230,fold,
0.49411764705882355,0.7082205703291478,0.2562773695633003,,206,v2-benchmark,0.45294117647058824,170,0.5475492249685798,231,231,fold,
0.5470588235294118,0.6925977049752827,0.24972526548397228,,206,training-prevalence,0.45294117647058824,170,0.5,231,231,fold,
0.5470588235294118,7.30054926131642,0.45294117647058824,,206,training-majority,0.45294117647058824,170,0.5,231,231,fold,
0.611764705882353,0.6545473956713261,0.23148867915152593,,206,logistic-regression,0.45294117647058824,170,0.6461388074291301,231,231,fold,
0.5,0.6929662704733692,0.24920496730919758,,207,v2-benchmark,0.47058823529411764,34,0.59375,232,232,fold,
0.5294117647058824,0.6928379118065751,0.24984536715315245,,207,training-prevalence,0.47058823529411764,34,0.5,232,232,fold,
0.5294117647058824,7.5849862416274485,0.47058823529411764,,207,training-majority,0.47058823529411764,34,0.5,232,232,fold,
0.4117647058823529,0.7281283471166604,0.2682613238046868,,207,logistic-regression,0.47058823529411764,34,0.4756944444444444,232,232,fold,
0.4939759036144578,0.710991439654781,0.2582794098331029,,208,v2-benchmark,0.4397590361445783,166,0.5134776844896155,233,233,fold,
0.5602409638554217,0.6917867419403768,0.24931981184423663,,208,training-prevalence,0.4397590361445783,166,0.5,233,233,fold,
0.5602409638554217,7.08807826397565,0.4397590361445783,,208,training-majority,0.4397590361445783,166,0.5,233,233,fold,
0.5542168674698795,0.6860215566126788,0.24647318779824068,,208,logistic-regression,0.4397590361445783,166,0.573869494770953,233,233,fold,
0.5769230769230769,0.6802903845518036,0.24332345671011735,,209,v2-benchmark,0.40384615384615385,52,0.5960061443932412,234,234,fold,
0.5961538461538461,0.6886137543488439,0.2477337508050455,,209,training-prevalence,0.40384615384615385,52,0.5,234,234,fold,
0.5961538461538461,6.509230995579325,0.40384615384615385,,209,training-majority,0.40384615384615385,52,0.5,234,234,fold,
0.5961538461538461,0.646999877335072,0.22898203504967748,,209,logistic-regression,0.40384615384615385,52,0.6067588325652842,234,234,fold,
0.5752688172043011,0.6843363884983762,0.2454776061257061,,210,v2-benchmark,0.40860215053763443,186,0.5862440191387559,235,235,fold,
0.5913978494623656,0.688904297438394,0.24787898101718878,,210,training-prevalence,0.40860215053763443,186,0.5,235,235,fold,
0.5913978494623656,6.585888604692652,0.40860215053763443,,210,training-majority,0.40860215053763443,186,0.5,235,235,fold,
0.6075268817204301,0.6698294563941379,0.23819107234544717,,210,logistic-regression,0.40860215053763443,186,0.5953349282296649,235,235,fold,
0.46,0.722272849571126,0.2633912166866542,,211,v2-benchmark,0.44,50,0.4886363636363636,236,236,fold,
0.56,0.6895200998512201,0.24818715376945386,,211,training-prevalence,0.44,50,0.5,236,236,fold,
0.56,7.091962142421664,0.44,,211,training-majority,0.44,50,0.5,236,236,fold,
0.56,0.7207998589571288,0.2586254311014136,,211,logistic-regression,0.44,50,0.5194805194805195,236,236,fold,
0.65,0.6568134717407836,0.23123913353935102,,212,v2-benchmark,0.4,140,0.6677295918367347,237,237,fold,
0.6,0.6858255674173692,0.24634110460764233,,212,training-prevalence,0.4,140,0.5,237,237,fold,
0.6,6.447238320383332,0.4,,212,training-majority,0.4,140,0.5,237,237,fold,
0.6214285714285714,0.6744668726114984,0.24026675312031856,,212,logistic-regression,0.4,140,0.5769557823129251,237,237,fold,
0.5555555555555556,0.6829205934233845,0.2451978977763035,,213,v2-benchmark,0.38271604938271603,162,0.5819354838709677,238,238,fold,
0.6172839506172839,0.6820843988179011,0.2444734869995669,,213,training-prevalence,0.38271604938271603,162,0.5,238,238,fold,
0.6172839506172839,6.168653952835904,0.38271604938271603,,213,training-majority,0.38271604938271603,162,0.5,238,238,fold,
0.5925925925925926,0.6697538053273341,0.23855673022817087,,213,logistic-regression,0.38271604938271603,162,0.5667741935483871,238,238,fold,
0.5,0.7355425782505829,0.2680925746796097,,214,v2-benchmark,0.5172413793103449,58,0.5119047619047619,239,239,fold,
0.4827586206896552,0.6975716885090677,0.2522082996680281,,214,training-prevalence,0.5172413793103449,58,0.5,239,239,fold,
0.4827586206896552,8.336946074633618,0.5172413793103449,,214,training-majority,0.5172413793103449,58,0.5,239,239,fold,
0.5172413793103449,0.7529937189187739,0.27532702229731104,,214,logistic-regression,0.5172413793103449,58,0.5785714285714286,239,239,fold,
0.5581395348837209,0.6725651847227619,0.2404613688298128,,215,v2-benchmark,0.35658914728682173,129,0.5838135149292822,240,240,fold,
0.6434108527131783,0.6772065719369041,0.24203938002779063,,215,training-prevalence,0.35658914728682173,129,0.5,240,240,fold,
0.6434108527131783,5.747538048403746,0.35658914728682173,,215,training-majority,0.35658914728682173,129,0.5,240,240,fold,
0.6046511627906976,0.6844717688011702,0.24075770772092694,,215,logistic-regression,0.35658914728682173,129,0.5364064955474069,240,240,fold,
0.5194805194805194,0.7005818268172772,0.2532639472327278,,216,v2-benchmark,0.44155844155844154,77,0.533515731874145,241,241,fold,
0.5584415584415584,0.6871461489490032,0.24700387073844043,,216,training-prevalence,0.44155844155844154,77,0.5,241,241,fold,
0.5584415584415584,7.117081252371211,0.44155844155844154,,216,training-majority,0.44155844155844154,77,0.5,241,241,fold,
0.5454545454545454,0.7243006903177754,0.26089892374352014,,216,logistic-regression,0.44155844155844154,77,0.5239398084815321,241,241,fold,
0.5,0.6977558759422468,0.2524231743536208,,217,v2-benchmark,0.5714285714285714,42,0.5439814814814815,242,242,fold,
0.42857142857142855,0.7071884820138225,0.2570051932691503,,217,training-prevalence,0.5714285714285714,42,0.5,242,242,fold,
0.42857142857142855,9.210340414833329,0.5714285714285714,,217,training-majority,0.5714285714285714,42,0.5,242,242,fold,
0.5238095238095238,0.9967301674437726,0.3245162184860209,,217,logistic-regression,0.5714285714285714,42,0.5185185185185185,242,242,fold,
0.3888888888888889,0.7231024344086621,0.264518577311186,,218,v2-benchmark,0.4444444444444444,18,0.36250000000000004,243,243,fold,
0.5555555555555556,0.6874156313474624,0.2471387114996452,,218,training-prevalence,0.4444444444444444,18,0.5,243,243,fold,
0.5555555555555556,7.1635981226481436,0.4444444444444444,,218,training-majority,0.4444444444444444,18,0.5,243,243,fold,
0.6111111111111112,0.7526648279540868,0.26994879731486765,,218,logistic-regression,0.4444444444444444,18,0.5,243,243,fold,
0.7692307692307693,0.6362025639899425,0.2222236445444354,,219,v2-benchmark,0.46153846153846156,13,0.8095238095238095,244,244,fold,
0.5384615384615384,0.6902009786504292,0.24852831165699707,,219,training-prevalence,0.46153846153846156,13,0.5,244,244,fold,
0.5384615384615384,7.439121123519229,0.46153846153846156,,219,training-majority,0.46153846153846156,13,0.5,244,244,fold,
0.5384615384615384,0.7081265123708864,0.2529148891627105,,219,logistic-regression,0.46153846153846156,13,0.5714285714285715,244,244,fold,
0.5,0.70623553611309,0.25489560760021096,,220,v2-benchmark,0.375,48,0.5148148148148148,245,245,fold,
0.625,0.6752691145928039,0.2410808516537107,,220,training-prevalence,0.375,48,0.5,245,245,fold,
0.625,6.044285931609374,0.375,,220,training-majority,0.375,48,0.5,245,245,fold,
0.3541666666666667,0.8978928503518614,0.3298919843911667,,220,logistic-regression,0.375,48,0.34074074074074073,245,245,fold,
0.45217391304347826,0.803098545353973,0.29673993191169873,,221,v2-benchmark,0.5652173913043478,115,0.43015384615384616,246,246,fold,
0.43478260869565216,0.7094131933776622,0.2581070623805548,,221,training-prevalence,0.5652173913043478,115,0.5,246,246,fold,
0.43478260869565216,9.11022802010688,0.5652173913043478,,221,training-majority,0.5652173913043478,115,0.5,246,246,fold,
0.3652173913043478,0.7902924557362025,0.29445625050819957,,221,logistic-regression,0.5652173913043478,115,0.41815384615384615,246,246,fold,
0.515527950310559,0.7436856158499462,0.27105562562617075,,222,v2-benchmark,0.45962732919254656,161,0.5009319664492078,247,247,fold,
0.5403726708074534,0.6899293870411786,0.24839270574260552,,222,training-prevalence,0.45962732919254656,161,0.5,247,247,fold,
0.5403726708074534,7.408317309757245,0.45962732919254656,,222,training-majority,0.45962732919254656,161,0.5,247,247,fold,
0.484472049689441,0.7617269725253436,0.27591845246969254,,222,logistic-regression,0.45962732919254656,161,0.5003106554830692,247,247,fold,
0.5513513513513514,0.7288408263460567,0.26462382627002257,,223,v2-benchmark,0.5351351351351351,185,0.541696030068123,248,248,fold,
0.4648648648648649,0.7036900513183173,0.2552540585964083,,223,training-prevalence,0.5351351351351351,185,0.5,248,248,fold,
0.4648648648648649,8.625359340783104,0.5351351351351351,,223,training-majority,0.5351351351351351,185,0.5,248,248,fold,
0.4918918918918919,0.7203723443278208,0.2615993486498683,,223,logistic-regression,0.5351351351351351,185,0.5226685459243599,248,248,fold,
0.5321100917431193,0.724000542376512,0.2634819057994792,,224,v2-benchmark,0.5504587155963303,109,0.5459183673469388,249,249,fold,
0.44954128440366975,0.7064088447997384,0.25660990685422086,,224,training-prevalence,0.5504587155963303,109,0.5,249,249,fold,
0.44954128440366975,8.872346274839446,0.5504587155963303,,224,training-majority,0.5504587155963303,109,0.5,249,249,fold,
0.46788990825688076,0.7358757592298201,0.26987691013582005,,224,logistic-regression,0.5504587155963303,109,0.44761904761904764,249,249,fold,
0.5272727272727272,0.7335457689857412,0.26743426700752365,,225,v2-benchmark,0.4909090909090909,110,0.5069444444444444,250,250,fold,
0.509090909090909,0.6951662551400675,0.2510050547895774,,225,training-prevalence,0.4909090909090909,110,0.5,250,250,fold,
0.509090909090909,7.912519734106816,0.4909090909090909,,225,training-majority,0.4909090909090909,110,0.5,250,250,fold,
0.5272727272727272,0.6902859421291719,0.24853063299887507,,225,logistic-regression,0.4909090909090909,110,0.5667989417989417,250,250,fold,
0.5,0.7507455644295945,0.2706065858312085,,226,v2-benchmark,0.6666666666666666,24,0.515625,251,251,fold,
0.3333333333333333,0.7235051179093462,0.26514389880553463,,226,training-prevalence,0.6666666666666666,24,0.5,251,251,fold,
0.3333333333333333,10.745397133972213,0.6666666666666666,,226,training-majority,0.6666666666666666,24,0.5,251,251,fold,
0.5,0.7204596074412786,0.26351768290520733,,226,logistic-regression,0.6666666666666666,24,0.3984375,251,251,fold,
0.5238095238095238,0.7147435819784004,0.2591469998838169,,227,v2-benchmark,0.4603174603174603,189,0.5209601081812035,252,252,fold,
0.5396825396825397,0.6900008147546491,0.24842845316967244,,227,training-prevalence,0.4603174603174603,189,0.5,252,252,fold,
0.5396825396825397,7.4194409091712945,0.4603174603174603,,227,training-majority,0.4603174603174603,189,0.5,252,252,fold,
0.4708994708994709,0.7283762208890586,0.26621621088449116,,227,logistic-regression,0.4603174603174603,189,0.49876042370971374,252,252,fold,
0.5925925925925926,0.6470862989784215,0.22854712688370551,,228,v2-benchmark,0.4074074074074074,54,0.6491477272727273,253,253,fold,
0.5925925925925926,0.6808625592517493,0.2438706518332554,,228,training-prevalence,0.4074074074074074,54,0.5,253,253,fold,
0.5925925925925926,6.566631620760801,0.4074074074074074,,228,training-majority,0.4074074074074074,54,0.5,253,253,fold,
0.5925925925925926,0.6390215638763169,0.22373109289114165,,228,logistic-regression,0.4074074074074074,54,0.6974431818181819,253,253,fold,
0.58,0.6751265733724798,0.24160226620615607,,229,v2-benchmark,0.4066666666666667,150,0.5993737336526065,254,254,fold,
0.5933333333333334,0.6801421759966572,0.24351298169163424,,229,training-prevalence,0.4066666666666667,150,0.5,254,254,fold,
0.5933333333333334,6.554692290723056,0.4066666666666667,,229,training-majority,0.4066666666666667,150,0.5,254,254,fold,
0.6066666666666667,0.6777447691018672,0.2421077547147714,,229,logistic-regression,0.4066666666666667,150,0.5675078283293424,254,254,fold,
0.6285714285714286,0.6605171316052229,0.23487728011023767,,230,v2-benchmark,0.4857142857142857,35,0.6535947712418301,255,255,fold,
0.5142857142857142,0.6949684960293006,0.2509044707893563,,230,training-prevalence,0.4857142857142857,35,0.5,255,255,fold,
0.5142857142857142,7.82878936760833,0.4857142857142857,,230,training-majority,0.4857142857142857,35,0.5,255,255,fold,
0.5142857142857142,0.7124376163576339,0.2592180784470072,,230,logistic-regression,0.4857142857142857,35,0.43790849673202614,255,255,fold,
0.5157894736842106,0.7057114939695108,0.255646300130604,,231,v2-benchmark,0.4263157894736842,190,0.509117680371503,256,256,fold,
0.5736842105263158,0.6837757929769361,0.24532463039625862,,231,training-prevalence,0.4263157894736842,190,0.5,256,256,fold,
0.5736842105263158,6.871398729619076,0.4263157894736842,,231,training-majority,0.4263157894736842,190,0.5,256,256,fold,
0.49473684210526314,0.7027803240921616,0.2535122055038461,,231,logistic-regression,0.4263157894736842,190,0.5057197870653528,256,256,fold,
0.5666666666666667,0.7024498883452232,0.25289270173131634,,232,v2-benchmark,0.48333333333333334,60,0.575083426028921,257,257,fold,
0.5166666666666667,0.6945994217193724,0.2507202288454328,,232,training-prevalence,0.48333333333333334,60,0.5,257,257,fold,
0.5166666666666667,7.790412949629858,0.48333333333333334,,232,training-majority,0.48333333333333334,60,0.5,257,257,fold,
