39,Adam Uche Idah,Adrián Quintela Moya,47.05882352941176
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Ademola Lookman,Ademola Olajade Alade Aylola Lookman,58.82352941176471
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Angus Gunn,Angus Fraser James Gunn,60.60606060606061
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Angus Gunn,Angus Fraser James Gunn,60.60606060606061
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Romelu Lukaku,Romelu Menama Lukaku Bolingoli,60.46511627906976
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ademola Lookman,Ademola Olajade Alade Aylola Lookman,58.82352941176471
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Angus Gunn,Angus Fraser James Gunn,60.60606060606061
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ademola Lookman,Ademola Olajade Alade Aylola Lookman,58.82352941176471
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ademola Lookman,Ademola Olajade Alade Aylola Lookman,58.82352941176471
39,Romelu Lukaku,Romelu Menama Lukaku Bolingoli,60.46511627906976
39,Ademola Lookman,Ademola Olajade Alade Aylola Lookman,58.82352941176471
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Nathan Tella,Nathan Adewale Temitayo Tella,58.53658536585367
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Nathan Tella,Nathan Adewale Temitayo Tella,58.53658536585367
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Romelu Lukaku,Romelu Menama Lukaku Bolingoli,60.46511627906976
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Romelu Lukaku,Romelu Menama Lukaku Bolingoli,60.46511627906976
39,Ademola Lookman,Ademola Olajade Alade Aylola Lookman,58.82352941176471
39,Angus Gunn,Angus Fraser James Gunn,60.60606060606061
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Angus Gunn,Angus Fraser James Gunn,60.60606060606061
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Nathan Tella,Nathan Adewale Temitayo Tella,58.53658536585367
39,Romelu Lukaku,Romelu Menama Lukaku Bolingoli,60.46511627906976
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Raphinha,Erik Kristian Lindell,39.02439024390244
39,Teemu Pukki,Teemu Eino Antero Pukki,64.70588235294117
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ryan Christie,Jordan Green,48.0
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ryan Christie,Jordan Green,48.0
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ryan Christie,Jordan Green,48.0
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ryan Christie,Jordan Green,48.0
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ryan Christie,Jordan Green,48.0
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ryan Christie,Jordan Green,48.0
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ryan Christie,Jordan Green,48.0
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ryan Christie,Jordan Green,48.0
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ryan Christie,Jordan Green,48.0
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ryan Christie,Jordan Green,48.0
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ryan Christie,Jordan Green,48.0
39,Ryan Christie,Jordan Green,48.0
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,James Bree,Jean Carlos Estacio Nazareno,36.8421052631579
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,James Bree,Jean Carlos Estacio Nazareno,36.8421052631579
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ryan Christie,Jordan Green,48.0
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Ryan Christie,Jordan Green,48.0
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ryan Christie,Jordan Green,48.0
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ryan Christie,Jordan Green,48.0
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Ryan Christie,Jordan Green,48.0
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ryan Christie,Jordan Green,48.0
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Ryan Christie,Jordan Green,48.0
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ivan Toney,Ivan Benjamin Elijah Toney,55.55555555555556
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Ryan Christie,Jordan Green,48.0
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ryan Christie,Jordan Green,48.0
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,James Bree,Jean Carlos Estacio Nazareno,36.8421052631579
39,James Bree,Jean Carlos Estacio Nazareno,36.8421052631579
39,Ryan Christie,Jordan Green,48.0
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Lyle Foster,Sergio Gómez Martín,34.78260869565217
39,Ryan Christie,Jordan Green,48.0
39,Elijah Adebayo,Nathan Daniel Wood,37.5
39,Will Osula,William Idamudia Daugaard Osula,48.78048780487805
39,Will Osula,William Idamudia Daugaard Osula,48.78048780487805
39,Ryan Christie,Jordan Green,48.0
39,Elijah Adebayo,Nathan Daniel Wood,37.5
39,Ryan Christie,Jordan Green,48.0
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Lyle Foster,Sergio Gómez Martín,34.78260869565217
39,Will Osula,William Idamudia Daugaard Osula,48.78048780487805
39,Elijah Adebayo,Nathan Daniel Wood,37.5
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Lyle Foster,Sergio Gómez Martín,34.78260869565217
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ryan Christie,Jordan Green,48.0
39,Jarell Quansah,Özgür Baran Aksaka,46.15384615384615
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ryan Christie,Jordan Green,48.0
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Lyle Foster,Sergio Gómez Martín,34.78260869565217
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Ryan Christie,Jordan Green,48.0
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Ryan Christie,Jordan Green,48.0
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Lyle Foster,Sergio Gómez Martín,34.78260869565217
39,Elijah Adebayo,Nathan Daniel Wood,37.5
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Lyle Foster,Sergio Gómez Martín,34.78260869565217
39,Ryan Christie,Jordan Green,48.0
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Lyle Foster,Sergio Gómez Martín,34.78260869565217
39,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,Ryan Christie,Jordan Green,48.0
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Gabriel Osho,Gabriel Jeremiah Adedayo Osho,58.53658536585367
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Ryan Christie,Jordan Green,48.0
39,Gabriel Osho,Gabriel Jeremiah Adedayo Osho,58.53658536585367
39,Gabriel Osho,Gabriel Jeremiah Adedayo Osho,58.53658536585367
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Ryan Christie,Jordan Green,48.0
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Ryan Christie,Jordan Green,48.0
39,Gabriel Osho,Gabriel Jeremiah Adedayo Osho,58.53658536585367
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Gabriel Osho,Gabriel Jeremiah Adedayo Osho,58.53658536585367
39,Ryan Christie,Jordan Green,48.0
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,Gabriel Osho,Gabriel Jeremiah Adedayo Osho,58.53658536585367
39,Elijah Adebayo,Nathan Daniel Wood,37.5
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Ryan Christie,Jordan Green,48.0
39,Will Osula,William Idamudia Daugaard Osula,48.78048780487805
39,Jarell Quansah,Özgür Baran Aksaka,46.15384615384615
39,Ryan Christie,Jordan Green,48.0
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Will Osula,William Idamudia Daugaard Osula,48.78048780487805
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Elijah Adebayo,Nathan Daniel Wood,37.5
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Jacob Ramsey,Facundo Agustín Cáseres,46.51162790697675
39,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,Lyle Foster,Sergio Gómez Martín,34.78260869565217
39,Ryan Christie,Jordan Green,48.0
39,Gabriel Osho,Gabriel Jeremiah Adedayo Osho,58.53658536585367
39,Elijah Adebayo,Nathan Daniel Wood,37.5
39,Ryan Christie,Jordan Green,48.0
